Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.45,-0.28,-0.34,-0.29,-0.32,-0.21,-0.20,0.20
E000V00002,-18.197,-69.554,-0.42,-0.20,-0.18,-0.26,-0.66,-0.87,-1.16,-0.34
E000180005,-18.356,-70.340,-0.04,-0.59,-0.54,-0.71,-0.94,-0.81,-0.10,0.41
E000V00001,-19.011,-69.857,-0.52,-0.42,-0.29,-0.78,-1.21,-1.45,-1.50,-1.34
E000V00006,-19.276,-68.638,-0.29,-0.19,0.01,-0.33,-0.83,-1.11,-1.02,-0.59
E000V00005,-19.313,-69.427,-0.43,-0.25,-0.07,-0.47,-0.91,-1.09,-1.00,-0.87
E000V00007,-19.996,-69.767,-0.67,-0.73,-0.69,-1.05,-1.31,-1.40,-1.30,-1.22
E000V00004,-20.250,-70.117,-0.72,-0.92,-0.95,-1.24,-1.46,-1.58,-1.45,-1.39
E000V00008,-20.501,-69.342,-0.70,-1.17,-1.17,-1.53,-1.65,-1.78,-1.62,-1.36
E000200006,-20.549,-70.181,-0.10,-0.11,-0.37,-0.59,-0.68,-0.38,0.70,1.70
E000V00011,-21.224,-68.255,-0.28,-0.32,-0.24,-0.32,-0.38,0.14,0.47,0.58
E000V00013,-22.091,-70.200,-0.34,-0.81,-0.59,-1.03,-1.45,-1.70,-0.98,-0.23
E000V00014,-22.350,-69.666,-0.36,-0.64,-0.37,-0.78,-1.21,-1.34,-0.47,-0.05
E000220002,-22.498,-68.892,0.05,0.12,0.03,-0.14,0.20,0.88,0.18,-0.45
E000V00009,-22.892,-69.320,0.04,0.48,0.07,-0.06,-0.17,0.13,1.23,1.70
E000V00012,-22.932,-68.213,-0.31,-0.02,-0.26,-0.21,-0.15,-0.03,-0.16,-0.25
E000230001,-23.454,-70.445,0.09,-0.05,-0.47,-0.80,-1.19,-1.12,-0.36,0.01
E000V00166,-23.600,-67.440,-0.66,0.03,-0.25,-0.13,-0.12,-0.13,-0.38,-0.44
E000V00165,-23.940,-68.570,-0.72,-0.36,-0.37,-0.26,-0.18,-0.06,-0.31,-0.52
E000V00164,-24.510,-69.690,-0.77,-0.69,-0.44,-0.28,-0.14,-0.08,-0.40,-0.57
E000V00167,-25.000,-69.300,-0.77,-0.59,-0.45,-0.29,-0.18,-0.09,-0.41,-0.58
E000V00010,-25.411,-70.484,-0.57,-0.63,-0.35,-0.13,0.03,0.05,-0.34,-0.47
E000V00168,-25.700,-69.270,-0.57,-0.60,-0.18,-0.02,0.11,0.24,-0.17,-0.32
E000V00169,-26.250,-68.990,-0.18,1.38,0.73,0.58,0.77,2.33,0.84,2.13
E000V00016,-26.332,-70.611,-0.36,1.09,0.31,0.37,0.44,1.10,0.51,0.35
E000V00017,-26.391,-70.046,-0.28,1.11,0.36,0.37,0.38,1.27,0.76,0.55
E000V00170,-27.070,-69.330,0.01,1.49,0.89,0.85,1.22,2.33,0.56,2.33
E000270008,-27.254,-70.781,-0.74,1.14,0.92,0.64,1.05,0.94,2.33,2.33
E000270009,-27.359,-70.353,-0.39,0.23,0.28,0.49,0.83,1.57,1.11,0.61
E000V00171,-27.980,-69.810,-0.06,1.64,0.83,0.84,1.26,2.33,2.33,2.33
E000V00019,-28.463,-71.225,-0.10,1.09,0.56,0.61,0.87,2.33,2.33,2.33
E000V00018,-28.768,-70.449,-0.22,1.04,0.63,0.85,1.31,2.33,2.33,2.33
E000V00015,-28.976,-70.000,-0.18,0.99,0.72,0.94,1.50,2.33,1.76,2.33
E000V00021,-29.372,-71.116,-0.13,1.55,0.72,0.82,1.11,2.33,2.33,2.33
E000290004,-29.914,-71.207,-0.38,0.59,0.68,0.34,0.37,1.31,2.33,2.33
E000V00022,-30.031,-70.721,-0.92,-0.46,-0.00,0.34,0.66,0.78,0.03,0.05
E000V00020,-30.234,-71.082,-0.78,-0.30,0.13,0.42,0.84,1.16,0.37,0.28
E000V00172,-30.380,-71.720,-0.54,0.17,0.36,0.55,0.98,2.08,0.74,0.61
