Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.44,-0.34,-0.34,-0.27,-0.42,-0.18,0.19,0.17
E000V00002,-18.197,-69.554,-0.63,-0.39,-0.30,-0.35,-0.91,-0.75,0.28,1.12
E000180005,-18.356,-70.340,-0.55,-0.92,-0.42,-0.29,-0.32,0.54,1.75,2.33
E000V00001,-19.011,-69.857,-1.04,-0.81,-0.67,-0.79,-1.28,-1.06,-0.95,-1.16
E000V00006,-19.276,-68.638,-0.63,-0.22,0.03,-0.19,-0.74,-0.21,0.35,-0.24
E000V00005,-19.313,-69.427,-0.79,-0.42,-0.16,-0.38,-0.89,-0.51,-0.40,-1.01
E000V00007,-19.996,-69.767,-1.18,-1.05,-1.01,-0.98,-1.28,-1.01,-0.97,-1.19
E000V00004,-20.250,-70.117,-1.51,-1.32,-1.64,-1.36,-1.52,-1.21,-1.18,-1.29
E000V00008,-20.501,-69.342,-1.10,-1.12,-1.51,-1.28,-1.47,-1.16,-0.93,-1.03
E000200006,-20.549,-70.181,-0.30,-0.51,-0.25,-0.10,-0.02,0.78,1.79,2.33
E000V00011,-21.224,-68.255,-0.11,-0.03,-0.00,0.08,0.15,0.35,0.54,0.63
E000V00013,-22.091,-70.200,-0.61,-0.20,-1.06,-0.87,-1.07,0.11,1.41,2.33
E000V00014,-22.350,-69.666,-0.23,-0.02,-0.77,-0.63,-0.83,0.57,1.23,2.33
E000220002,-22.498,-68.892,0.00,-0.38,-0.28,-0.13,-0.04,-0.77,-1.22,-1.02
E000V00009,-22.892,-69.320,0.34,0.24,-0.04,0.07,0.05,0.76,0.88,0.78
E000V00012,-22.932,-68.213,0.06,-0.35,-0.36,-0.26,-0.19,-0.44,-0.50,-0.54
E000230001,-23.454,-70.445,-1.52,-1.22,-0.48,-0.27,-0.23,0.94,2.33,2.33
E000V00166,-23.600,-67.440,-0.24,-0.54,-0.41,-0.38,-0.30,-0.60,-0.60,-0.62
E000V00165,-23.940,-68.570,-0.02,-0.21,-0.31,-0.20,-0.14,-0.47,-0.68,-0.71
E000V00164,-24.510,-69.690,0.20,-0.21,-0.32,-0.26,-0.17,-0.62,-0.75,-0.73
E000V00167,-25.000,-69.300,0.12,-0.23,-0.32,-0.25,-0.17,-0.59,-0.75,-0.74
E000V00010,-25.411,-70.484,0.29,-0.09,-0.18,-0.24,-0.21,-0.68,-0.71,-0.66
E000V00168,-25.700,-69.270,0.19,0.17,-0.07,-0.12,-0.04,-0.55,-0.60,-0.56
E000V00169,-26.250,-68.990,-0.37,0.55,0.27,0.24,0.68,-0.31,0.63,1.37
E000V00016,-26.332,-70.611,-0.13,0.61,0.14,0.01,0.23,-0.31,-0.26,-0.06
E000V00017,-26.391,-70.046,-0.11,0.30,0.21,0.22,0.43,-0.17,-0.13,0.04
