Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-1.60,-0.57,-1.43,-1.62,-1.22,-1.08,-1.31,-1.75
E000V00002,-18.197,-69.554,-0.72,-0.20,-0.84,-1.15,-0.24,0.06,-0.19,-1.16
E000180005,-18.356,-70.340,-0.32,-0.20,-0.18,0.01,0.03,0.51,0.30,-0.61
E000V00001,-19.011,-69.857,-0.69,-1.16,-0.38,0.07,-0.87,-1.17,-0.91,-0.18
E000V00006,-19.276,-68.638,-0.60,-0.62,0.16,0.38,0.24,-0.42,0.09,2.33
E000V00005,-19.313,-69.427,-0.71,-1.00,-0.16,0.42,-0.94,-1.64,-1.07,-0.33
E000V00007,-19.996,-69.767,-0.91,-1.20,-0.72,-0.46,-1.24,-1.56,-1.34,-1.04
E000V00004,-20.250,-70.117,-1.12,-1.31,-1.00,-0.86,-1.35,-1.50,-1.35,-1.14
E000V00008,-20.501,-69.342,-1.06,-0.95,-0.67,-0.49,-0.87,-1.06,-0.87,-0.61
E000200006,-20.549,-70.181,-0.20,-0.22,-0.27,-0.03,0.12,0.74,0.53,-0.10
E000V00011,-21.224,-68.255,-0.66,-0.14,0.04,-0.09,0.06,0.27,0.35,0.23
E000V00013,-22.091,-70.200,-0.47,0.09,0.56,0.62,0.61,1.57,1.69,0.78
E000V00014,-22.350,-69.666,-0.34,0.18,0.65,0.47,0.71,1.23,1.09,0.25
E000220002,-22.498,-68.892,-0.79,-1.47,-1.37,-1.11,-0.88,-0.45,-0.54,-1.09
E000V00009,-22.892,-69.320,0.21,-0.29,-0.49,-0.54,-0.34,-0.15,-0.50,-1.04
E000V00012,-22.932,-68.213,-0.12,-0.87,-0.90,-0.94,-0.87,-0.79,-0.91,-1.12
E000230001,-23.454,-70.445,0.00,0.15,0.39,0.41,0.43,1.17,2.33,0.76
E000V00166,-23.600,-67.440,-0.25,-0.61,-0.37,-0.51,-0.64,-0.77,-0.80,-1.00
E000V00165,-23.940,-68.570,-0.42,-1.18,-1.22,-1.14,-1.06,-0.99,-1.21,-1.48
E000V00164,-24.510,-69.690,-0.47,-1.08,-1.14,-1.07,-0.97,-0.91,-1.26,-1.53
E000V00167,-25.000,-69.300,-0.49,-1.12,-1.18,-1.11,-1.01,-0.95,-1.25,-1.52
E000V00010,-25.411,-70.484,-0.24,-0.74,-0.71,-0.73,-0.62,-0.71,-1.14,-1.47
E000V00168,-25.700,-69.270,-0.19,-0.70,-0.65,-0.68,-0.57,-0.63,-1.12,-1.45
E000V00169,-26.250,-68.990,-1.45,-0.35,-0.36,0.47,1.23,2.33,1.47,0.02
E000V00016,-26.332,-70.611,0.16,0.08,0.20,-0.02,0.12,-0.04,-1.00,-1.39
E000V00017,-26.391,-70.046,0.18,0.02,0.18,-0.03,0.09,-0.08,-0.95,-1.39
E000V00170,-27.070,-69.330,-1.31,-0.64,-0.17,0.95,2.13,2.33,1.25,-0.44
E000270008,-27.254,-70.781,0.15,0.48,0.89,0.76,1.35,2.33,-0.39,-1.17
E000270009,-27.359,-70.353,0.30,-0.17,-0.48,-0.56,-0.39,-0.68,-1.32,-1.43
E000V00171,-27.980,-69.810,-0.84,-0.14,1.05,2.19,2.03,2.33,-0.16,-0.91
E000V00019,-28.463,-71.225,-0.24,0.69,1.35,0.40,0.60,0.82,-1.00,-1.37
E000V00018,-28.768,-70.449,-0.55,0.46,2.33,1.33,1.25,2.33,-0.47,-0.98
E000V00015,-28.976,-70.000,-0.82,0.21,2.33,2.33,2.33,2.33,0.05,-0.59
E000V00021,-29.372,-71.116,-0.26,0.72,2.52,0.61,0.81,0.93,-0.93,-1.28
E000290004,-29.914,-71.207,-0.29,0.52,0.43,0.72,1.03,2.13,-0.26,-1.00
E000V00022,-30.031,-70.721,-0.41,0.40,1.19,0.66,0.56,0.64,-0.59,-0.80
E000V00020,-30.234,-71.082,-0.26,0.49,1.35,0.63,0.61,0.57,-0.76,-0.94
E000V00172,-30.380,-71.720,-0.19,0.56,1.26,0.51,0.50,0.41,-0.98,-1.13
