Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-1.53,-2.13,-2.10,-1.67,-1.30,-0.09,0.20,0.27
E000V00002,-18.197,-69.554,-1.51,-2.24,-2.50,-1.88,-1.38,0.61,0.66,0.68
E000180005,-18.356,-70.340,-0.56,-1.66,-1.72,-1.55,-0.95,0.66,1.05,2.33
E000V00001,-19.011,-69.857,-1.27,-2.34,-2.46,-1.27,-0.65,0.23,-0.43,-0.41
E000V00006,-19.276,-68.638,-1.68,-2.61,-3.03,-1.98,-1.26,1.37,1.07,2.33
E000V00005,-19.313,-69.427,-1.55,-2.64,-2.93,-1.67,-1.01,0.63,0.26,0.41
E000V00007,-19.996,-69.767,-1.01,-2.05,-1.84,-0.86,-0.40,-0.24,-0.66,-0.62
E000V00004,-20.250,-70.117,-0.73,-1.55,-1.32,-0.68,-0.36,-0.53,-0.94,-0.87
E000V00008,-20.501,-69.342,-0.85,-1.80,-1.54,-0.67,-0.14,-0.37,-0.94,-0.76
E000200006,-20.549,-70.181,-0.80,-2.01,-1.93,-1.95,-1.42,0.56,2.08,1.71
E000V00011,-21.224,-68.255,-1.21,-1.57,-1.46,-1.36,-0.95,0.32,0.51,0.61
E000V00013,-22.091,-70.200,-1.31,-2.21,-2.04,-1.51,-0.69,0.94,-0.13,1.55
E000V00014,-22.350,-69.666,-1.49,-2.24,-2.09,-1.66,-0.88,1.51,0.45,1.28
E000220002,-22.498,-68.892,-1.99,-2.09,-2.14,-1.94,-1.36,0.16,0.08,-0.53
E000V00009,-22.892,-69.320,-1.83,-2.32,-2.24,-1.99,-1.48,0.29,1.18,1.12
E000V00012,-22.932,-68.213,-1.59,-1.81,-1.78,-1.60,-1.25,-0.43,-0.27,-0.39
E000230001,-23.454,-70.445,0.01,-1.57,-1.64,-1.62,-0.98,1.42,1.64,2.33
E000V00166,-23.600,-67.440,-1.19,-1.62,-1.81,-1.80,-1.57,-0.75,-0.60,-0.77
E000V00165,-23.940,-68.570,-1.90,-2.18,-2.17,-2.00,-1.72,-0.87,-0.47,-0.71
E000V00164,-24.510,-69.690,-1.80,-2.28,-2.26,-2.16,-1.83,-0.93,-0.62,-0.84
E000V00167,-25.000,-69.300,-1.86,-2.26,-2.25,-2.10,-1.80,-0.94,-0.60,-0.82
E000V00010,-25.411,-70.484,-1.59,-2.34,-2.34,-2.29,-1.94,-0.87,-0.68,-0.90
E000V00168,-25.700,-69.270,-1.50,-2.42,-2.41,-2.37,-2.00,-0.82,-0.56,-0.81
E000V00169,-26.250,-68.990,-0.23,-1.77,-2.30,-2.58,-2.42,-0.74,-0.56,-1.10
E000V00016,-26.332,-70.611,-1.03,-2.52,-2.46,-2.44,-2.09,-0.49,-0.31,-0.67
