Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-69.478,-17.595,0.659721255302429,1.16015958786011,1.07857716083527,1.82205963134766,2.04492592811584,1.25241422653198,0.51679915189743,0.411912709474564
E000V00002,-69.554,-18.197,0.0278211086988449,0.997707068920135,0.994396567344666,1.98777198791504,2.00215601921082,1.00385797023773,0.0149103542789817,0.0111631089821458
E000180005,-70.34,-18.356,0.800787448883057,1.02521407604218,0.934972822666168,1.69921565055847,2.06076383590698,1.07431828975677,0.438231647014618,0.330953359603882
E000V00001,-69.857,-19.011,0.961951851844788,0.0998296365141869,0.0847454220056534,1.06623482704163,2.01151204109192,0.141446828842163,0.0379207208752632,0.0231977012008429
E000V00006,-68.638,-19.276,0.0812834054231644,0.0959189757704735,0.0813038945198059,1.96926319599152,2.00915765762329,1.93531620502472,0.0412589460611343,0.0281103756278753
E000V00005,-69.427,-19.313,0.121377624571323,0.10070938616991,0.0819356516003609,1.06774461269379,2.01438665390015,0.991274654865265,0.0366341546177864,0.0195443257689476
E000V00007,-69.767,-19.996,1.99943041801453,2.9946084022522,1.99788045883179,2.9951479434967,2.99609661102295,1.9963915348053,0.997017443180084,0.000812548620160669
E000V00004,-70.117,-20.25,2.78539609909058,2.0720911026001,1.95514714717865,2.07760620117188,2.09883332252502,1.11205613613129,0.134994238615036,0.0319921486079693
E000V00008,-69.342,-20.501,1.97514855861664,2.92382478713989,1.9724622964859,2.00565767288208,2.01775884628296,1.03047013282776,0.0443516857922077,0.0234464444220066
E000200006,-70.181,-20.549,2.49183487892151,2.02494931221008,1.86969470977783,2.05351901054382,2.12090253829956,1.18826901912689,0.292738348245621,0.152460902929306
E000V00011,-68.255,-21.224,1.00252437591553,1.99954807758331,1.99910366535187,1.99986505508423,2.00056672096252,1.00179326534271,0.003371502738446,0.00244777486659586
E000V00013,-70.2,-22.091,1.57497143745422,1.37720251083374,1.90878474712372,2.05853128433228,2.16741299629211,1.19862985610962,0.835829138755798,0.60286957025528
E000V00014,-69.666,-22.35,1.09771251678467,0.206746786832809,1.99797976016998,2.02225565910339,2.03580594062805,0.181826159358025,0.114916697144508,0.0714014321565628
E000220002,-68.892,-22.498,1.98915266990662,1.09628510475159,1.16144979000092,2.03641390800476,2.05459117889404,1.06241881847382,0.122737646102905,0.0612587183713913
E000V00009,-69.32,-22.892,1.99128746986389,1.95114767551422,2.8269829750061,2.85892581939697,2.87891316413879,1.90635550022125,0.986397624015808,0.0983815118670464
E000V00012,-68.213,-22.932,3.90000367164612,2.95855379104614,2.94733476638794,1.9984929561615,2.95657658576965,1.97514843940735,1.95176827907562,0.98687219619751
E000230001,-70.445,-23.454,1.813800573349,1.85458779335022,1.96085357666016,2.17483448982239,2.25424408912659,1.80607986450195,1.52964663505554,1.21578240394592
E000V00166,-67.44,-23.6,1.09045302867889,2.9562931060791,2.00598573684692,1.06919121742249,1.09118580818176,0.132884472608566,0.111102305352688,0.0820003673434258
E000V00165,-68.57,-23.94,2.9379734992981,3.89355874061584,2.0011887550354,1.99903643131256,2.01001453399658,1.98208975791931,1.02726781368256,1.00520014762878
E000V00164,-69.69,-24.51,2.9618079662323,2.00521540641785,2.96025276184082,2.97030377388,2.97090983390808,1.99685645103455,1.9900016784668,1.97639954090118
E000V00167,-69.3,-25,1.99799013137817,2.97270679473877,1.994389295578,2.00160765647888,2.00547814369202,1.99417269229889,1.98885297775269,1.01056492328644
E000V00010,-70.484,-25.411,1.96121180057526,1.0367476940155,1.03421998023987,2.95200347900391,2.00611639022827,1.99890029430389,1.97492861747742,1.95700585842133
E000V00168,-69.27,-25.7,1.97201073169708,1.99581408500671,1.01559448242188,1.03141021728516,1.99355721473694,1.02652251720428,1.01272916793823,1.00197649002075
E000V00169,-68.99,-26.25,0.00155439088121057,1.9996132850647,1.00030314922333,1.00081670284271,1.00105857849121,1.00081932544708,0.00173303775954992,0.00138183333911002
E000V00016,-70.611,-26.332,1.04201805591583,0.273930370807648,1.03958928585052,2.92365217208862,1.99600565433502,1.99216401576996,1.10918569564819,1.06272280216217
E000V00017,-70.046,-26.391,1.01048254966736,1.02533984184265,1.01832222938538,3.68058586120605,1.98021268844604,1.97446048259735,1.07864630222321,1.02714216709137
E000V00170,-69.33,-27.07,0.117338895797729,0.170880809426308,0.136069893836975,0.215055361390114,1.10145330429077,1.10204613208771,1.06844568252563,0.144091263413429
E000270008,-70.781,-27.254,0.0122511135414243,0.0147621305659413,0.0140054067596793,1.01925218105316,1.01300716400146,1.01300001144409,0.0251054633408785,0.0166724063456059
E000270009,-70.353,-27.359,0.232848554849625,0.280655384063721,0.249246433377266,1.9982043504715,1.23688900470734,1.23788130283356,1.12740159034729,0.314784198999405
E000V00171,-69.81,-27.98,1.00489640235901,1.02121603488922,0.0597618818283081,2.00553798675537,2.01486659049988,2.01487898826599,2.00447487831116,1.98330974578857
E000V00019,-71.225,-28.463,1.01129972934723,1.9988397359848,1.99677765369415,4.94733810424805,3.97855710983276,2.99954724311829,2.01869201660156,2.00605320930481
E000V00018,-70.449,-28.768,1.96261894702911,1.98375928401947,1.97945702075958,4.87790298461914,4.90282201766968,3.94378399848938,2.97535037994385,2.00351428985596
E000V00015,-70,-28.976,0.013859000056982,0.0177373122423887,0.016725979745388,0.0266097374260426,2.01181650161743,2.01000881195068,1.01625943183899,1.01117730140686
E000V00021,-71.116,-29.372,1.81849181652069,2.03699493408203,2.05804443359375,3.68223524093628,4.48732328414917,3.76465678215027,3.67940640449524,2.82135319709778
E000290004,-71.207,-29.914,0.442123025655746,1.32538068294525,2.10157084465027,3.11801266670227,4.04404163360596,3.93447375297546,3.17685031890869,2.23666572570801
E000V00022,-70.721,-30.031,1.97980487346649,2.96123743057251,3.9180953502655,3.96340465545654,4.94619846343994,3.98243498802185,3.97717928886414,2.99221014976501
E000V00020,-71.082,-30.234,1.91919088363647,2.08874273300171,2.15193438529968,3.8849892616272,4.80310821533203,3.95067024230957,3.93021845817566,2.99796342849731
E000V00172,-71.72,-30.38,1.82459592819214,2.72990536689758,2.675213098526,3.16282439231873,3.58122563362122,3.63422203063965,3.73572587966919,3.17139291763306
E000V00027,-70.937,-30.746,1.98960196971893,2.15192723274231,2.16005277633667,4.80946207046509,4.86688375473022,4.00172472000122,4.01449203491211,3.92183661460876
E000V00028,-71.256,-30.838,1.98100996017456,3.65173816680908,3.65696835517883,4.67474842071533,4.76416540145874,4.69705009460449,4.71921300888062,3.86742186546326
E000V00026,-70.999,-31.188,1.99920105934143,2.15205717086792,2.98665142059326,3.90614604949951,4.79145431518555,3.95003795623779,3.98190021514893,3.92278623580933
E000V00024,-71.413,-31.39,2.01376366615295,3.02846145629883,2.95700335502625,3.57163739204407,3.70478510856628,3.79750800132751,3.92047715187073,3.74584436416626
E000V00023,-71.152,-31.633,2.02507019042969,3.08769702911377,3.03775930404663,3.44370341300964,3.59688258171082,3.6515691280365,3.89439272880554,3.61431074142456
E000V00025,-70.97,-31.783,2.00039529800415,3.01505541801453,3.85135507583618,3.89387679100037,3.92336988449097,3.08419179916382,3.97544097900391,3.07712531089783
E000320019,-70.707,-32.076,1.41162443161011,2.55604767799377,2.38534069061279,2.93881368637085,3.05718064308167,3.16924285888672,3.29493188858032,3.14549398422241
E000V00035,-70.926,-32.251,2.02937412261963,3.82293820381165,2.95447778701782,2.87748289108276,3.58372926712036,3.79543352127075,3.92183375358582,3.77576732635498
E000V00174,-70.464,-32.343,2.00832557678223,3.72207260131836,2.90726804733276,2.82026958465576,2.93884944915771,3.17902898788452,3.29446387290955,3.1345431804657
E000V00033,-70.819,-32.362,1.9299578666687,3.5397834777832,2.82616019248962,2.82790160179138,3.08350324630737,3.58120846748352,3.72409248352051,3.5306510925293
E000V00034,-71.441,-32.505,2.24414038658142,3.43232131004333,2.81624698638916,2.20204973220825,2.59488153457642,3.33104538917542,3.84891939163208,3.35704851150513
E000V00175,-71.014,-32.54,2.04582715034485,3.9297137260437,2.97297239303589,2.90049767494202,2.97567987442017,3.11755466461182,3.9717845916748,3.1041316986084
E000V00041,-70.725,-32.594,2.12523722648621,3.84636783599854,2.95537352561951,2.7821581363678,2.92667961120605,3.71813917160034,3.88019824028015,3.31437492370605
