Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,0.07,1.43,0.95,1.16,1.20,1.20,1.01,0.47
E000V00002,-18.197,-69.554,1.25,1.40,1.78,1.83,1.86,1.89,1.81,1.52
E000180005,-18.356,-70.340,1.07,1.07,1.81,1.80,1.45,1.19,0.84,0.46
E000V00001,-19.011,-69.857,0.28,0.64,2.54,2.46,2.50,2.04,1.83,1.62
E000V00006,-19.276,-68.638,0.86,0.15,1.38,1.75,1.76,1.79,1.65,1.23
E000V00005,-19.313,-69.427,0.09,0.68,2.13,2.12,2.15,1.82,1.66,1.48
E000V00007,-19.996,-69.767,0.14,-0.46,0.40,-0.09,-0.21,-0.29,-0.20,-0.04
E000V00004,-20.250,-70.117,-0.34,-0.35,-0.35,-0.18,0.30,0.44,0.45,0.49
E000V00008,-20.501,-69.342,-0.27,0.12,2.28,1.96,1.81,1.01,0.78,0.72
E000200006,-20.549,-70.181,1.07,1.68,1.67,1.63,1.38,1.60,1.28,1.47
E000V00011,-21.224,-68.255,0.23,-0.06,1.16,1.15,1.12,0.68,0.48,0.14
E000V00013,-22.091,-70.200,-0.15,0.30,0.97,0.83,0.70,0.48,0.39,0.40
E000V00014,-22.350,-69.666,-0.20,0.25,1.26,0.45,0.43,0.25,0.23,0.27
E000220002,-22.498,-68.892,0.57,0.00,1.55,1.53,1.50,0.82,0.83,0.52
E000V00009,-22.892,-69.320,-0.37,-0.41,0.26,0.15,0.09,-0.29,-0.24,-0.27
E000V00012,-22.932,-68.213,-0.41,-0.79,1.74,1.60,1.44,0.74,0.79,0.54
E000230001,-23.454,-70.445,0.97,0.50,0.37,0.50,0.19,-0.24,1.23,1.78
E000V00166,-23.600,-67.440,-0.73,-0.39,1.50,1.17,1.14,0.99,0.84,0.46
E000V00165,-23.940,-68.570,-0.05,-0.25,1.40,1.30,1.21,0.85,0.82,0.82
E000V00164,-24.510,-69.690,-0.27,-0.27,0.24,0.24,0.19,0.19,0.52,0.47
E000V00167,-25.000,-69.300,-0.09,0.57,1.27,0.96,0.90,0.74,0.81,0.79
E000V00010,-25.411,-70.484,0.68,0.93,0.61,0.45,0.95,0.49,0.75,0.67
