Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000180005,-18.356,-70.340,0.83,0.29,0.17,-0.20,-0.29,0.07,-0.48,-0.15
E000200006,-20.549,-70.181,1.69,0.83,0.41,0.35,0.33,-0.43,-1.17,-0.14
E000220002,-22.498,-68.892,1.34,0.23,-0.13,-0.19,-0.20,-0.33,-0.31,-0.89
E000230001,-23.454,-70.445,0.54,0.03,-0.13,0.39,0.27,-0.13,-0.64,-0.56
E000270008,-27.254,-70.781,0.67,-0.41,-0.04,-0.03,-0.02,-0.59,0.07,-0.39
E000270009,-27.359,-70.353,1.00,-0.22,0.10,0.07,0.07,-0.71,-0.81,-0.74
E000290004,-29.914,-71.207,-0.67,-0.24,-0.48,-0.47,-0.52,-1.53,-1.04,-1.91
E000320019,-32.076,-70.707,-1.00,-1.71,0.16,0.15,0.13,-0.47,-1.01,-1.30
E000320028,-32.828,-71.227,-1.06,-1.28,-0.53,-0.57,-0.58,-0.48,-0.88,-1.25
E000330002,-33.023,-71.648,-1.37,-1.01,-0.64,-0.68,-0.45,-0.48,-0.81,-1.55
E000330007,-33.065,-71.556,-1.63,-1.49,-0.62,-0.63,-0.41,-0.32,-0.74,-1.25
E000330021,-33.378,-70.787,-0.89,-1.08,0.17,0.13,0.13,-0.10,-0.56,-1.01
E000330020,-33.445,-70.683,-1.05,-1.37,-0.00,-0.04,0.05,-0.01,-0.57,-1.04
E000330019,-33.455,-70.549,-1.49,-3.59,-0.64,-0.70,-0.59,-0.37,-1.06,-1.43
E000330031,-33.636,-78.833,-1.93,-2.61,-1.96,-1.98,-1.63,-0.98,-0.99,-0.93
E000330030,-33.656,-71.613,-0.98,-2.18,-1.84,-1.88,-1.76,-1.11,-1.47,-1.95
E000340044,-34.721,-71.020,-0.31,-1.66,-1.09,-1.21,-1.10,-0.98,-1.58,-2.22
E000340031,-34.969,-71.217,0.06,-1.62,-1.20,-1.26,-1.04,-0.46,-1.08,-1.55
E000360011,-36.586,-72.037,-2.12,-3.24,-1.86,-1.96,-1.88,-1.30,-1.57,-1.78
E000360019,-36.781,-73.066,-0.82,-2.80,-2.24,-2.36,-2.24,-1.94,-1.75,-1.99
E000370033,-37.397,-72.424,0.31,-0.58,-0.60,-0.61,-0.62,-0.37,-0.26,-0.49
E000380013,-38.768,-72.460,-0.21,-3.73,-2.27,-2.68,-2.54,-1.70,-1.43,-1.72
E000390006,-39.657,-73.087,0.01,-3.15,-2.64,-2.64,-2.42,-1.72,-1.58,-1.91
E000400009,-40.614,-73.058,-0.14,-3.08,-3.62,-3.44,-3.16,-1.67,-1.51,-1.72
E000410005,-41.448,-73.096,-0.27,-2.90,-2.84,-2.80,-2.46,-1.72,-1.72,-1.82
E000430002,-43.189,-71.852,0.78,-2.16,-2.67,-2.51,-2.13,-1.00,-0.92,-1.27
E000430004,-43.612,-71.801,0.36,-1.43,-1.56,-2.14,-2.40,-2.45,-2.57,-2.75
E000450001,-45.399,-72.677,0.82,-0.34,-0.76,-0.65,-0.64,-0.46,-0.72,-0.72
E000450004,-45.591,-72.102,0.41,-1.91,-2.55,-2.22,-2.04,-0.80,-0.83,-1.05
E000450005,-45.918,-71.678,-0.02,-1.60,-2.26,-2.13,-2.02,-1.19,-1.37,-1.70
E000460001,-46.585,-71.685,0.21,-1.44,-2.20,-2.27,-2.14,-1.36,-0.96,-1.33
E000470001,-47.244,-72.583,-0.36,-1.43,-3.15,-3.02,-3.20,-1.50,-1.45,-1.53
E000520006,-53.002,-70.839,-0.84,-1.03,-1.97,-1.50,-1.66,-1.89,-2.22,-1.85
E000530005,-53.254,-70.326,-0.29,-0.71,0.63,1.11,0.84,0.32,0.71,1.25
E000550001,-54.932,-67.616,-0.22,-0.75,-0.54,-0.72,-0.65,-0.88,-0.39,0.31
