Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,1.75,2.12,1.55,1.03,0.20,-0.11,0.48,0.57
E000V00002,-18.197,-69.554,0.77,1.14,0.98,0.78,0.34,0.62,1.23,1.40
E000180005,-18.356,-70.340,1.99,0.79,0.23,0.00,0.69,1.40,1.86,1.41
E000V00001,-19.011,-69.857,-0.29,-0.23,-0.25,0.00,0.35,0.60,1.31,1.41
E000V00006,-19.276,-68.638,0.04,0.74,0.51,0.41,-0.14,-0.12,0.70,0.87
E000V00005,-19.313,-69.427,-0.17,-0.06,-0.03,-0.49,-0.08,0.46,1.22,1.26
E000V00007,-19.996,-69.767,-1.29,-1.19,-0.93,-0.69,-0.55,-0.83,-0.67,-0.57
E000V00004,-20.250,-70.117,-2.52,-0.40,-0.19,-0.15,-0.15,-0.28,-0.10,0.08
E000V00008,-20.501,-69.342,-1.28,-1.19,-0.99,-1.15,-0.81,-0.60,0.29,0.25
E000200006,-20.549,-70.181,-2.52,1.68,0.59,0.91,0.87,0.93,1.29,1.06
E000V00011,-21.224,-68.255,0.14,0.21,0.21,-0.29,-0.58,-0.50,0.08,0.10
E000V00013,-22.091,-70.200,0.69,0.48,0.17,0.03,-0.32,0.05,0.26,0.27
E000V00014,-22.350,-69.666,-0.35,-0.47,-0.44,-0.13,-0.14,-0.02,0.20,0.19
E000220002,-22.498,-68.892,1.99,1.08,-0.09,-0.81,-1.18,0.56,1.05,0.89
E000V00009,-22.892,-69.320,-0.23,-0.32,-0.44,-0.30,-0.75,-0.54,-0.29,-0.36
E000V00012,-22.932,-68.213,-0.03,-0.11,-0.13,-0.27,-1.00,-0.07,0.50,0.38
E000230001,-23.454,-70.445,1.31,0.43,-0.43,-0.45,-0.36,-0.19,-0.68,-0.70
E000V00166,-23.600,-67.440,-0.14,0.17,0.09,0.20,-0.87,-0.30,0.26,0.39
E000V00165,-23.940,-68.570,0.13,0.03,-0.04,-0.19,0.18,0.36,0.67,0.64
E000V00164,-24.510,-69.690,0.05,-0.07,-0.09,-0.17,-0.19,-0.13,-0.01,0.05
E000V00167,-25.000,-69.300,-0.77,-0.71,-0.41,-0.21,0.01,0.14,0.41,0.47
E000V00010,-25.411,-70.484,0.33,-0.42,-0.85,-0.72,-0.59,-0.27,-0.05,0.19
E000V00168,-25.700,-69.270,0.00,-0.03,0.04,-0.09,0.33,0.38,0.55,0.65
E000V00169,-26.250,-68.990,0.06,-0.03,-0.05,-0.30,-0.56,-0.35,-0.02,0.01
E000V00016,-26.332,-70.611,-0.07,-0.47,-0.82,-0.63,-0.61,0.08,0.45,0.59
E000V00017,-26.391,-70.046,0.26,-0.44,-1.39,-1.32,-1.29,-0.30,0.43,0.64
E000V00170,-27.070,-69.330,0.07,0.00,-0.64,-0.79,-0.22,0.25,0.61,0.53
E000270008,-27.254,-70.781,1.15,0.83,-0.50,-0.59,-0.54,-1.29,-1.60,-1.94
E000270009,-27.359,-70.353,1.68,0.66,0.61,0.43,0.42,-0.27,-0.82,-1.35
E000V00171,-27.980,-69.810,-0.10,-0.32,-0.25,-0.41,-0.35,0.32,0.55,0.48
E000V00019,-28.463,-71.225,0.04,-0.85,-1.63,-1.61,-1.57,-0.31,-0.29,-0.23
E000V00018,-28.768,-70.449,-0.17,-1.15,-1.23,-1.27,-1.25,-0.40,-0.35,-0.17
E000V00015,-28.976,-70.000,-0.48,-0.99,-0.91,-0.59,-0.42,0.08,0.32,0.37
E000V00021,-29.372,-71.116,0.08,-1.24,-1.27,-1.43,-1.39,-0.65,-0.67,-0.44
E000290004,-29.914,-71.207,0.38,-0.53,-1.73,-2.00,-1.97,-1.53,-2.36,-2.63
