Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,0.10,-0.03,-0.32,-0.67,-0.56,-0.48,-0.68,-0.35
E000V00002,-18.197,-69.554,-2.52,0.86,0.20,-0.04,-0.34,-0.94,-0.68,-1.02
E000180005,-18.356,-70.340,1.97,0.69,0.09,-0.09,-0.52,-1.13,-1.42,0.68
E000V00001,-19.011,-69.857,-2.52,0.86,0.20,-0.04,-0.34,-0.94,-0.89,-0.98
E000V00006,-19.276,-68.638,1.39,0.67,0.35,0.14,-0.39,-0.48,-0.86,-0.73
E000V00005,-19.313,-69.427,0.72,-0.20,-0.45,-1.26,-1.15,-1.37,-1.43,-1.42
E000V00007,-19.996,-69.767,-2.52,1.85,0.75,0.46,0.25,-0.40,-1.07,-0.77
E000V00004,-20.250,-70.117,-2.52,1.85,0.75,0.46,0.25,-0.40,-1.07,-0.45
E000V00008,-20.501,-69.342,-2.52,1.85,0.75,0.46,0.25,-0.40,-1.07,-0.85
E000200006,-20.549,-70.181,-2.52,1.66,0.55,0.34,0.25,-0.50,-1.25,0.39
E000V00011,-21.224,-68.255,0.53,0.23,0.19,-0.14,-0.48,-0.18,-0.38,-0.47
E000V00013,-22.091,-70.200,1.00,0.04,-0.33,-0.46,0.62,0.14,-0.02,0.00
E000V00014,-22.350,-69.666,-2.52,1.70,-0.18,0.12,-0.32,-0.93,-1.21,-1.67
E000220002,-22.498,-68.892,-2.52,1.84,0.37,0.20,-0.07,-0.70,-0.40,-0.05
E000V00009,-22.892,-69.320,-2.52,1.71,0.56,0.55,0.03,-0.58,-0.66,-1.01
E000V00012,-22.932,-68.213,-2.52,1.74,0.70,-0.06,-0.38,-1.05,-1.21,-1.61
E000230001,-23.454,-70.445,1.17,0.21,-0.60,-0.45,-0.48,-0.96,-1.67,-1.29
E000V00166,-23.600,-67.440,0.53,-0.04,-0.28,-0.32,-0.35,-0.57,-0.66,-0.62
E000V00165,-23.940,-68.570,-0.28,-0.31,-0.37,-0.41,-0.18,-0.51,-0.58,-0.51
E000V00164,-24.510,-69.690,0.16,-0.13,-0.40,-0.30,-0.41,-0.37,-0.32,-0.25
E000V00167,-25.000,-69.300,0.24,-0.18,-0.38,-0.30,0.10,-0.27,-0.36,-0.27
E000V00010,-25.411,-70.484,-0.04,-0.23,-0.13,-0.17,0.01,-0.02,-0.12,-0.13
E000V00168,-25.700,-69.270,-0.99,-0.89,-0.70,-0.63,0.05,-0.26,-0.43,-0.40
E000V00169,-26.250,-68.990,-0.00,-0.02,-0.38,-0.27,0.24,-0.05,-0.21,-0.23
E000V00016,-26.332,-70.611,0.99,0.37,0.88,1.05,1.03,0.41,-0.36,-0.06
E000V00017,-26.391,-70.046,-2.52,0.86,1.18,1.18,1.18,1.52,0.94,1.38
E000V00170,-27.070,-69.330,-2.52,0.86,0.08,-0.07,-0.05,-0.41,-0.35,0.09
E000270008,-27.254,-70.781,1.17,0.55,0.73,0.57,0.57,0.46,-0.06,-0.24
E000270009,-27.359,-70.353,1.97,0.69,0.62,0.49,0.47,0.05,-0.43,-0.39
E000V00171,-27.980,-69.810,-2.52,0.86,0.09,0.18,0.19,-0.17,0.04,0.24
E000V00019,-28.463,-71.225,0.04,0.89,0.56,0.50,0.55,0.68,0.30,0.30
E000V00018,-28.768,-70.449,1.51,0.00,0.05,0.02,0.04,0.29,0.07,0.31
E000V00015,-28.976,-70.000,1.78,-0.96,-0.63,-0.07,0.07,-0.59,-0.51,-0.09
E000V00021,-29.372,-71.116,-0.31,0.07,-0.27,-0.49,-0.45,-0.39,-0.52,-0.13
E000290004,-29.914,-71.207,0.22,0.33,-0.54,-0.12,-0.13,0.10,0.18,1.14
E000V00022,-30.031,-70.721,0.20,-0.41,-0.58,-0.67,-0.65,-0.21,-0.51,0.04
E000V00020,-30.234,-71.082,0.67,0.04,0.04,-0.04,-0.04,0.12,-0.11,0.33
E000V00172,-30.380,-71.720,1.01,0.29,0.19,0.10,0.16,0.33,0.45,1.05
E000V00027,-30.746,-70.937,0.62,-0.05,0.14,0.18,0.20,0.14,-0.09,0.41
E000V00028,-30.838,-71.256,1.00,-0.02,0.59,0.63,0.64,0.39,0.20,0.96
E000V00026,-31.188,-70.999,0.51,0.25,0.48,0.47,0.49,0.31,0.09,0.78
E000V00024,-31.390,-71.413,-0.30,-0.13,0.80,0.80,0.80,0.66,0.47,1.27
E000V00023,-31.633,-71.152,1.18,0.17,1.04,1.07,1.08,0.82,0.43,1.02
E000V00025,-31.783,-70.970,0.34,-0.43,0.73,0.74,0.77,0.58,0.21,0.76
E000320019,-32.076,-70.707,0.90,0.52,0.54,0.53,0.49,0.57,0.12,1.01
E000V00035,-32.251,-70.926,0.16,0.12,1.15,1.07,1.10,0.57,0.29,1.01
E000V00174,-32.343,-70.464,0.48,0.40,1.14,0.97,1.00,0.39,0.09,0.79
E000V00033,-32.362,-70.819,-0.05,-0.13,1.29,1.25,1.28,0.78,0.34,0.96
E000V00034,-32.505,-71.441,0.98,0.12,1.20,1.17,1.17,1.07,0.79,1.34
E000V00175,-32.540,-71.014,0.67,0.48,1.64,1.65,1.68,1.47,1.04,1.43
E000V00041,-32.594,-70.725,0.48,-0.40,1.31,1.29,1.34,0.83,0.47,1.14
E000V00176,-32.618,-70.368,0.42,-0.13,1.37,1.33,1.38,0.82,0.30,0.81
E000V00040,-32.757,-70.809,1.07,-0.26,1.34,1.35,1.42,1.03,0.65,1.10
E000V00031,-32.789,-71.526,0.63,-0.25,1.34,1.30,1.33,1.21,0.82,1.28
E000V00037,-32.790,-71.173,1.23,0.04,1.43,1.42,1.44,1.09,0.89,1.55
E000320028,-32.828,-71.227,1.21,0.46,1.22,1.35,1.33,1.16,0.93,1.26
E000V00032,-32.890,-70.382,0.58,-0.00,1.31,1.23,1.29,0.77,0.38,1.09
E000V00036,-32.893,-71.207,1.11,0.01,1.43,1.42,1.45,1.09,0.84,1.52
E000V00030,-32.917,-71.517,0.51,-0.41,1.41,1.38,1.40,1.33,0.97,1.39
E000V00042,-32.994,-71.261,0.77,-0.10,1.45,1.38,1.39,1.09,0.77,1.51
E000330002,-33.023,-71.648,2.13,0.75,0.35,0.51,0.50,0.49,0.15,1.10
E000330007,-33.065,-71.556,1.28,0.42,0.02,0.12,0.11,0.15,-0.22,0.81
E000V00029,-33.083,-71.400,0.82,-0.03,1.42,1.40,1.41,1.18,0.91,1.63
E000V00051,-33.121,-70.834,1.06,0.18,1.60,1.59,1.62,1.25,0.84,1.32
E000V00050,-33.147,-70.660,0.99,-0.04,1.32,1.34,1.39,1.02,0.63,1.16
E000V00177,-33.230,-71.460,0.77,-0.07,1.46,1.37,1.39,1.17,0.96,1.59
E000V00178,-33.287,-71.155,0.97,-0.14,1.28,1.26,1.28,1.11,0.88,1.54
E000V00046,-33.353,-70.502,0.95,-0.18,1.28,1.32,1.34,0.91,0.51,1.11
E000330021,-33.378,-70.787,1.38,0.40,0.83,0.76,0.75,0.72,0.29,0.99
E000V00043,-33.420,-70.733,1.23,0.27,1.39,1.41,1.45,1.23,0.86,1.37
E000V00055,-33.439,-71.026,1.00,0.12,1.61,1.60,1.62,1.23,1.01,1.71
E000V00038,-33.439,-71.624,0.91,-0.13,1.24,1.20,1.21,1.04,0.84,1.60
E000330020,-33.445,-70.683,1.00,0.29,0.99,0.98,0.95,0.93,0.52,1.27
E000330019,-33.455,-70.549,1.08,1.18,1.66,1.66,1.65,0.96,0.03,1.00
E000V00044,-33.467,-70.700,1.31,0.31,1.46,1.48,1.54,1.29,0.95,1.46
E000V00047,-33.517,-70.766,1.05,0.02,1.50,1.52,1.58,1.32,1.00,1.44
E000V00039,-33.543,-71.596,0.88,-0.05,1.46,1.38,1.39,1.15,1.07,1.75
E000V00045,-33.545,-70.548,1.24,0.07,1.24,1.32,1.35,1.04,0.67,1.19
E000V00058,-33.608,-70.902,1.09,0.14,1.57,1.60,1.64,1.33,1.05,1.51
E000V00048,-33.617,-70.567,0.89,-0.42,1.19,1.30,1.33,0.71,0.53,1.35
E000330031,-33.636,-78.833,0.36,0.48,1.68,1.37,1.16,0.36,0.13,0.49
E000330030,-33.656,-71.613,1.11,0.24,1.11,1.19,1.16,1.07,0.79,1.38
E000V00049,-33.676,-70.089,0.83,-0.19,1.06,1.17,1.18,0.68,0.29,0.86
E000V00057,-33.692,-71.101,1.26,-0.02,1.53,1.54,1.55,1.22,0.99,1.54
E000V00052,-33.707,-70.707,1.21,0.16,1.58,1.49,1.54,1.09,0.85,1.45
