Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.44,1.35,0.81,0.93,0.91,0.56,0.30,0.61
E000V00002,-18.197,-69.554,1.55,1.54,0.98,1.02,1.02,0.72,0.86,1.28
E000180005,-18.356,-70.340,1.68,0.98,0.06,-0.11,-0.41,-0.05,1.01,1.40
E000V00001,-19.011,-69.857,0.52,2.36,0.45,0.35,0.29,0.32,0.54,1.17
E000V00006,-19.276,-68.638,0.01,0.83,1.23,1.26,1.26,0.63,0.42,0.88
E000V00005,-19.313,-69.427,0.58,1.93,1.00,0.97,0.96,0.48,0.70,1.23
E000V00007,-19.996,-69.767,-0.54,-0.81,-1.04,-1.12,-1.00,-0.86,-0.91,-0.65
E000V00004,-20.250,-70.117,-0.31,-0.31,-0.32,-0.44,-0.22,-0.30,-0.12,0.06
E000V00008,-20.501,-69.342,-0.30,-0.02,-0.52,-0.62,-0.60,-0.73,-0.57,0.10
E000200006,-20.549,-70.181,1.32,0.98,0.79,0.64,0.12,0.74,0.61,1.00
E000V00011,-21.224,-68.255,-0.10,-0.31,-0.79,-0.69,-0.67,-0.67,-0.58,-0.13
E000V00013,-22.091,-70.200,-0.04,-0.21,-0.43,-0.19,-0.19,-0.21,-0.02,0.17
E000V00014,-22.350,-69.666,-0.12,1.10,0.71,0.08,0.07,-0.01,0.12,0.22
E000220002,-22.498,-68.892,0.66,0.56,0.73,0.68,0.24,0.58,0.40,1.04
E000V00009,-22.892,-69.320,-0.39,-0.11,-0.38,-0.37,-0.41,-0.56,-0.46,-0.29
E000V00012,-22.932,-68.213,-0.63,0.38,-0.83,-0.70,-0.66,-0.88,-0.26,0.21
E000230001,-23.454,-70.445,1.19,0.81,0.57,0.09,-0.65,-0.30,-0.75,-0.74
E000V00166,-23.600,-67.440,-0.83,-0.12,-0.49,-0.38,-0.37,-0.72,-0.31,0.06
E000V00165,-23.940,-68.570,-0.58,-0.11,1.08,0.87,0.78,0.49,0.53,0.72
E000V00164,-24.510,-69.690,-0.48,-0.33,0.27,0.15,0.06,-0.02,-0.04,0.03
E000V00167,-25.000,-69.300,-1.27,0.09,0.43,0.23,0.18,0.12,0.17,0.38
E000V00010,-25.411,-70.484,-0.71,-0.11,0.07,-0.14,-0.63,-0.30,-0.11,0.16
E000V00168,-25.700,-69.270,-1.42,-0.53,0.60,0.50,0.41,0.41,0.41,0.55
E000V00169,-26.250,-68.990,-1.54,-0.82,0.31,0.27,0.21,-0.09,-0.08,0.08
E000V00016,-26.332,-70.611,-0.84,-0.04,-0.02,-0.32,-0.67,0.08,0.38,0.51
E000V00017,-26.391,-70.046,-1.27,-0.88,-0.83,-0.66,-1.34,-0.33,0.28,0.56
E000V00170,-27.070,-69.330,-1.40,-0.37,0.59,0.57,0.07,0.23,0.41,0.54
E000270008,-27.254,-70.781,0.39,0.15,0.06,0.12,-0.67,-1.34,-1.73,-2.53
E000270009,-27.359,-70.353,0.59,0.33,0.30,-0.06,0.32,-0.28,-0.79,-1.29
E000V00171,-27.980,-69.810,-1.20,-0.43,-0.26,-0.27,-0.25,0.09,0.32,0.44
E000V00019,-28.463,-71.225,-1.37,-1.21,-1.18,-1.03,-1.66,-0.37,-0.42,-0.27
E000V00018,-28.768,-70.449,-1.59,-1.63,-1.59,-1.81,-1.48,-0.44,-0.65,-0.26
E000V00015,-28.976,-70.000,-0.95,-0.36,-0.09,-0.26,-0.48,0.02,-0.09,0.27
E000V00021,-29.372,-71.116,-1.26,-1.20,-1.06,-1.31,-1.45,-0.68,-1.00,-0.51
E000290004,-29.914,-71.207,-0.26,-0.89,-0.99,-1.22,-2.00,-1.42,-2.30,-2.47
E000V00022,-30.031,-70.721,-1.58,-1.36,-1.34,-1.68,-1.29,-0.52,-0.84,-0.59
E000V00020,-30.234,-71.082,-0.74,-0.98,-0.85,-1.13,-1.19,-0.57,-0.97,-0.57
