Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.06,1.03,0.40,1.12,1.17,1.20,1.01,0.47
E000V00002,-18.197,-69.554,0.98,1.39,1.02,1.82,1.85,1.89,1.80,1.51
E000180005,-18.356,-70.340,1.07,0.64,1.73,1.52,1.44,0.79,0.81,0.44
E000V00001,-19.011,-69.857,-0.71,0.31,1.65,2.48,2.47,2.04,1.83,1.61
E000V00006,-19.276,-68.638,-0.99,-0.44,0.68,1.75,1.72,1.79,1.65,1.23
E000V00005,-19.313,-69.427,-0.93,0.26,1.32,2.13,2.14,1.82,1.66,1.48
E000V00007,-19.996,-69.767,-1.73,-0.63,-0.03,-0.02,-0.25,-0.29,-0.20,-0.05
E000V00004,-20.250,-70.117,0.09,-0.29,-0.29,-0.28,0.26,0.44,0.44,0.48
E000V00008,-20.501,-69.342,-0.90,-0.26,1.60,2.00,1.78,1.01,0.78,0.72
E000200006,-20.549,-70.181,1.18,0.64,1.59,1.54,1.39,1.60,1.30,1.49
E000V00011,-21.224,-68.255,-0.47,0.08,1.04,1.18,1.12,0.68,0.48,0.14
E000V00013,-22.091,-70.200,-0.11,-0.12,0.87,0.81,0.70,0.49,0.36,0.40
E000V00014,-22.350,-69.666,-0.18,-0.25,0.89,0.61,0.43,0.25,0.21,0.27
E000220002,-22.498,-68.892,0.79,0.00,1.39,1.43,1.54,0.81,0.57,0.53
E000V00009,-22.892,-69.320,-0.48,-0.45,0.03,0.19,0.09,-0.29,-0.26,-0.27
E000V00012,-22.932,-68.213,-0.27,-0.74,1.23,1.69,1.43,0.74,0.78,0.54
E000230001,-23.454,-70.445,0.74,0.17,0.10,-0.07,0.12,-0.14,1.21,1.83
E000V00166,-23.600,-67.440,-0.42,-0.68,1.39,1.22,1.13,0.99,0.83,0.46
E000V00165,-23.940,-68.570,-0.58,-0.18,0.61,1.36,1.21,0.85,0.81,0.81
E000V00164,-24.510,-69.690,-0.21,-0.21,-0.22,0.17,0.17,0.19,0.45,0.46
E000V00167,-25.000,-69.300,-0.20,0.42,1.34,0.94,0.89,0.74,0.79,0.79
E000V00010,-25.411,-70.484,0.03,0.36,0.32,0.33,0.34,0.56,0.63,0.64
E000V00168,-25.700,-69.270,-0.24,0.75,0.71,0.91,0.84,0.86,0.96,1.00
E000V00169,-26.250,-68.990,1.72,1.14,0.62,0.52,0.52,0.29,0.62,0.56
E000V00016,-26.332,-70.611,2.08,1.80,1.48,1.44,1.07,0.88,0.98,0.89
E000V00017,-26.391,-70.046,1.89,1.98,1.88,1.91,1.65,1.38,1.18,1.16
E000V00170,-27.070,-69.330,2.26,1.53,1.34,1.32,1.25,0.81,0.89,1.14
E000270008,-27.254,-70.781,0.12,-0.43,-0.57,-0.77,-1.08,-0.29,-0.14,-0.25
E000270009,-27.359,-70.353,0.12,-0.64,-0.64,-0.77,-1.05,-0.73,0.35,-0.03
E000V00171,-27.980,-69.810,2.26,1.56,1.13,1.00,0.97,0.66,0.68,1.03
E000V00019,-28.463,-71.225,0.56,0.18,0.17,0.23,-0.14,0.10,-0.02,0.15
E000V00018,-28.768,-70.449,0.24,0.27,0.22,0.24,-0.08,0.24,0.31,0.44
E000V00015,-28.976,-70.000,-0.21,0.92,1.16,1.01,0.85,0.69,1.09,1.23
E000V00021,-29.372,-71.116,-0.26,-0.17,-0.24,-0.22,-0.42,-0.01,0.20,0.59
E000290004,-29.914,-71.207,-1.31,-1.09,-1.05,-1.08,-1.58,-1.28,-0.02,0.17
E000V00022,-30.031,-70.721,-0.54,-0.69,-0.71,-0.71,-0.92,-0.54,-0.41,0.08
E000V00020,-30.234,-71.082,-0.36,-0.30,-0.37,-0.36,-0.48,-0.23,0.12,0.52
E000V00172,-30.380,-71.720,-0.39,-0.22,-0.31,-0.29,-0.53,-0.57,-0.08,0.47
