Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.18,1.94,-0.34,0.48,0.45,-0.45,0.09,0.04
E000V00002,-18.197,-69.554,0.63,1.08,0.17,0.73,0.75,0.44,0.70,0.60
E000V00001,-19.011,-69.857,-0.27,0.13,0.28,0.51,0.59,0.38,0.35,0.35
E000V00006,-19.276,-68.638,0.66,0.33,0.50,0.95,0.96,0.08,0.55,0.33
E000V00005,-19.313,-69.427,-0.21,0.30,0.39,0.70,0.74,0.43,0.66,0.47
E000V00007,-19.996,-69.767,0.44,-0.50,-1.37,-1.65,-1.27,-1.10,-1.12,-0.98
E000V00004,-20.250,-70.117,0.87,0.84,0.84,-0.65,-1.19,-0.78,-0.65,-0.55
E000V00008,-20.501,-69.342,-0.32,-0.56,-0.75,-0.43,-0.45,-0.64,-0.63,-0.69
E000V00011,-21.224,-68.255,0.20,-0.13,-1.59,-0.23,-0.14,-0.45,-0.53,-0.57
E000V00013,-22.091,-70.200,-0.45,-0.42,0.17,0.37,0.26,0.36,0.21,0.09
E000V00014,-22.350,-69.666,-0.71,-0.72,1.27,-0.04,0.35,0.78,0.58,0.43
E000V00009,-22.892,-69.320,-1.03,-0.96,-3.09,-1.23,-1.00,-0.42,-0.35,-0.43
E000V00012,-22.932,-68.213,-1.77,-1.70,-0.97,-0.12,-0.14,0.17,-0.09,-0.31
E000V00166,-23.600,-67.440,-1.91,-1.19,-0.75,-0.17,-0.04,0.26,0.05,-0.22
E000V00165,-23.940,-68.570,-1.08,-0.94,-1.42,0.36,0.44,0.52,0.62,0.53
E000V00164,-24.510,-69.690,-0.77,-0.64,-1.41,-0.38,-0.67,0.09,0.09,0.06
E000V00167,-25.000,-69.300,-0.98,-0.14,-0.37,0.37,0.33,0.39,0.34,0.28
E000V00010,-25.411,-70.484,-0.76,-0.77,0.54,-0.06,-1.17,-0.68,-0.48,-0.44
E000V00168,-25.700,-69.270,-1.18,-0.70,-1.47,0.35,0.34,0.48,0.45,0.44
E000V00169,-26.250,-68.990,-1.01,-0.70,-1.39,-0.16,-0.26,-0.04,0.06,-0.05
E000V00016,-26.332,-70.611,-0.87,-0.23,0.25,-1.44,-0.72,-0.18,-0.15,-0.04
E000V00017,-26.391,-70.046,-1.00,-0.96,-0.65,-1.32,-1.60,-0.68,-0.56,-0.55
E000V00170,-27.070,-69.330,-1.14,-0.82,-0.36,0.44,0.13,0.18,0.20,0.14
E000V00171,-27.980,-69.810,-1.07,-0.41,0.54,0.53,0.29,0.25,0.22,0.12
E000V00019,-28.463,-71.225,-0.33,-0.32,-0.31,-0.77,-2.59,-2.09,-1.40,-1.42
E000V00018,-28.768,-70.449,-0.17,0.32,0.33,0.08,-1.43,-1.80,-1.49,-1.43
E000V00015,-28.976,-70.000,0.33,1.91,2.51,2.24,1.90,0.70,0.29,0.10
E000V00021,-29.372,-71.116,0.49,0.60,0.93,0.76,-0.34,-1.23,-1.38,-1.53
E000V00022,-30.031,-70.721,0.98,0.99,1.00,0.75,-0.37,-1.42,-1.54,-1.56
E000V00020,-30.234,-71.082,1.52,1.52,1.73,1.56,0.70,-0.45,-0.56,-0.88
E000V00172,-30.380,-71.720,0.78,0.51,0.57,0.52,-0.17,-1.01,-1.29,-1.64
E000V00027,-30.746,-70.937,1.62,1.58,1.64,1.56,0.36,-0.81,-0.63,-0.94
E000V00028,-30.838,-71.256,1.42,1.15,1.20,1.11,0.33,-0.72,-0.92,-1.30
E000V00026,-31.188,-70.999,1.49,1.47,1.51,1.43,0.15,-0.90,-0.81,-1.16
E000V00024,-31.390,-71.413,1.44,1.28,1.32,1.26,0.81,-0.15,-0.74,-1.31
E000V00023,-31.633,-71.152,1.43,1.39,1.41,1.32,0.77,-0.25,-0.50,-0.98
E000V00025,-31.783,-70.970,1.48,1.56,1.58,1.50,0.48,-0.40,-0.29,-0.73
E000V00035,-32.251,-70.926,1.55,1.60,1.63,1.62,0.97,-0.12,-0.24,-0.84
E000V00174,-32.343,-70.464,1.57,2.12,2.15,2.05,1.25,-0.02,-0.20,-0.65
E000V00033,-32.362,-70.819,1.53,1.71,1.73,1.70,1.06,0.01,-0.22,-0.81
E000V00034,-32.505,-71.441,1.17,1.03,1.02,0.96,0.74,-0.19,-0.57,-1.27
