Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,0.21,2.01,0.61,0.73,0.75,0.38,-0.23,0.10
E000V00002,-18.197,-69.554,1.49,1.06,0.94,0.85,0.94,0.73,0.51,0.70
E000180005,-18.356,-70.340,1.11,1.11,-0.03,-0.17,-0.54,-0.35,-0.53,-0.86
E000V00001,-19.011,-69.857,0.68,0.47,0.28,0.03,0.17,0.20,0.18,0.21
E000V00006,-19.276,-68.638,0.75,0.94,0.49,0.42,0.46,0.38,-0.11,0.30
E000V00005,-19.313,-69.427,0.32,0.38,0.19,0.04,0.10,0.13,0.09,0.36
E000V00007,-19.996,-69.767,0.10,-0.93,-1.70,-2.10,-1.48,-1.49,-1.29,-1.25
E000V00004,-20.250,-70.117,1.00,0.96,0.96,-0.50,-0.71,-0.81,-0.68,-0.61
E000V00008,-20.501,-69.342,-0.24,-0.49,-1.56,-1.54,-1.42,-1.19,-1.07,-0.95
E000200006,-20.549,-70.181,1.11,0.76,0.62,0.60,0.17,-0.45,-0.97,-1.45
E000V00011,-21.224,-68.255,0.19,-0.25,-1.20,-1.02,-0.89,-0.72,-0.73,-0.73
E000V00013,-22.091,-70.200,0.44,0.04,-0.83,-0.10,-0.13,0.04,0.19,0.12
E000V00014,-22.350,-69.666,0.64,-0.10,-1.13,0.05,0.44,0.17,0.53,0.44
E000220002,-22.498,-68.892,1.16,0.84,0.37,0.30,0.06,-0.26,-0.43,-0.48
E000V00009,-22.892,-69.320,0.26,-0.28,-1.78,-1.55,-1.22,-1.17,-0.69,-0.56
E000V00012,-22.932,-68.213,-1.45,-1.66,-1.00,-1.58,-1.42,-0.97,-0.44,-0.49
E000230001,-23.454,-70.445,0.98,0.65,0.51,0.34,-0.07,0.00,-0.49,-0.79
E000V00166,-23.600,-67.440,-1.51,-0.58,0.24,-0.48,-0.32,-0.24,0.04,-0.07
E000V00165,-23.940,-68.570,-0.12,0.24,-0.15,-0.37,-0.26,-0.00,0.21,0.37
E000V00164,-24.510,-69.690,0.27,0.12,-0.02,0.62,0.10,-0.12,0.20,0.18
E000V00167,-25.000,-69.300,0.02,0.34,0.22,0.47,0.46,0.31,0.36,0.33
E000V00010,-25.411,-70.484,0.13,-0.16,-0.26,-0.84,-1.67,-1.03,-0.74,-0.57
E000V00168,-25.700,-69.270,-0.32,-0.67,0.19,0.71,0.65,0.45,0.51,0.48
E000V00169,-26.250,-68.990,-0.56,-0.88,-0.15,0.12,-0.06,-0.20,-0.05,0.02
E000V00016,-26.332,-70.611,-0.28,-0.53,-0.42,-1.51,-1.06,-0.62,-0.29,-0.23
E000V00017,-26.391,-70.046,-0.58,-1.04,-0.98,-1.58,-2.24,-1.34,-0.81,-0.68
E000V00170,-27.070,-69.330,-0.78,-1.19,-0.41,-0.15,-0.49,-0.33,-0.13,-0.04
E000270008,-27.254,-70.781,0.45,0.02,-0.09,-0.08,-0.68,-0.67,0.08,-0.24
E000270009,-27.359,-70.353,0.31,-0.20,-0.31,-0.54,-0.99,-0.78,-0.83,-0.77
E000V00171,-27.980,-69.810,-0.98,-1.25,-0.80,-0.76,-0.95,-0.59,-0.31,-0.18
E000V00019,-28.463,-71.225,1.14,1.00,1.00,0.65,-1.41,-1.02,-1.15,-0.91
E000V00018,-28.768,-70.449,1.30,0.71,0.71,0.48,-0.64,-0.59,-1.07,-1.03
E000V00015,-28.976,-70.000,1.09,-0.12,0.27,-0.13,0.25,0.91,0.39,0.15
E000V00021,-29.372,-71.116,1.29,0.81,0.75,0.60,0.03,-0.17,-0.85,-0.97
E000290004,-29.914,-71.207,0.59,0.50,0.47,0.38,-0.10,-0.70,-0.54,-1.21
E000V00022,-30.031,-70.721,1.34,1.20,1.21,1.10,0.51,0.24,-0.61,-0.81
E000V00020,-30.234,-71.082,1.06,0.57,0.55,0.41,0.07,0.50,-0.30,-0.40
E000V00172,-30.380,-71.720,0.16,-0.72,-0.76,-0.78,-0.66,-0.39,-1.00,-1.16
E000V00027,-30.746,-70.937,0.91,0.45,0.46,0.41,0.18,0.55,-0.28,-0.29
E000V00028,-30.838,-71.256,0.59,-0.40,-0.41,-0.47,-0.34,0.15,-0.61,-0.72
E000V00026,-31.188,-70.999,0.72,-0.07,-0.06,-0.14,-0.12,0.26,-0.44,-0.49
E000V00024,-31.390,-71.413,0.20,-0.55,-0.55,-0.64,-0.03,0.61,-0.08,-0.53
E000V00023,-31.633,-71.152,0.36,-0.33,-0.31,-0.44,0.16,0.82,0.06,-0.19
E000V00025,-31.783,-70.970,0.70,0.37,0.39,0.18,0.06,0.63,-0.00,-0.03
E000320019,-32.076,-70.707,-0.20,-0.59,-0.21,-0.34,-1.25,-0.24,-0.75,-1.36
E000V00035,-32.251,-70.926,-0.13,-0.23,-0.26,-0.34,-0.42,0.57,-0.16,-0.22
E000V00174,-32.343,-70.464,0.16,0.44,0.42,0.25,0.17,0.93,0.17,-0.02
E000V00033,-32.362,-70.819,-0.00,0.03,0.01,-0.14,-0.04,0.85,0.10,-0.09
E000V00034,-32.505,-71.441,-0.81,-0.71,-0.73,-0.86,-0.39,0.40,-0.26,-0.57
E000V00175,-32.540,-71.014,-0.59,-0.70,-0.72,-0.91,-0.26,0.38,-0.26,-0.51
E000V00041,-32.594,-70.725,-0.00,0.11,0.11,-0.04,0.07,1.03,0.24,-0.09
E000V00176,-32.618,-70.368,0.06,0.37,0.36,-0.02,0.30,0.77,-0.03,-0.23
E000V00040,-32.757,-70.809,-0.42,-0.51,-0.52,-0.67,-0.36,0.51,-0.21,-0.48
E000V00031,-32.789,-71.526,-1.07,-0.78,-0.80,-0.92,-0.61,0.08,-0.50,-0.79
E000V00037,-32.790,-71.173,-0.79,-0.69,-0.71,-0.82,-0.38,0.76,0.06,-0.38
E000320028,-32.828,-71.227,-0.84,-0.94,-1.05,-1.25,-1.54,-0.42,-0.82,-1.24
E000V00032,-32.890,-70.382,0.14,0.41,0.39,0.24,0.16,1.04,0.19,-0.12
E000V00036,-32.893,-71.207,-0.52,-0.52,-0.54,-0.64,-0.25,0.77,0.08,-0.33
