Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-1.79,0.65,-0.32,-0.38,-0.42,-1.44,-1.76,-1.17
E000V00002,-18.197,-69.554,-0.38,0.32,0.27,0.18,0.09,-0.67,-0.66,0.22
E000180005,-18.356,-70.340,-1.61,-1.61,-1.31,-1.15,-0.86,-0.17,0.08,-0.15
E000V00001,-19.011,-69.857,-2.27,-2.02,-0.49,-0.37,-0.46,-0.87,-0.46,0.20
E000V00006,-19.276,-68.638,-1.93,0.10,-0.40,-0.35,-0.66,-1.61,-1.96,-0.65
E000V00005,-19.313,-69.427,-2.03,-1.34,-0.47,-0.59,-0.75,-1.23,-0.92,-0.06
E000V00007,-19.996,-69.767,-2.00,-2.20,-1.22,-0.88,-1.02,-1.57,-1.14,-0.23
E000V00004,-20.250,-70.117,-1.65,-1.74,-0.63,-0.11,-0.08,-0.22,0.24,0.79
E000V00008,-20.501,-69.342,-1.76,-1.64,-1.54,-1.04,-0.89,-1.19,-0.54,0.31
E000200006,-20.549,-70.181,-1.49,-1.46,-1.12,-0.86,-0.58,0.16,0.67,0.48
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,-2.47,-1.83,-2.32,-1.82,-1.59,-1.90,-1.20,-0.25
E000V00014,-22.350,-69.666,-1.27,-0.99,-2.30,-1.03,-0.88,-1.83,-0.69,0.17
E000220002,-22.498,-68.892,-2.76,-3.41,-1.18,-1.22,-1.27,-1.05,-1.11,-1.03
E000V00009,-22.892,-69.320,-1.84,-1.96,-1.99,-1.82,-1.56,-1.87,-1.74,-1.45
E000V00012,-22.932,-68.213,-2.03,-0.72,-1.88,-1.75,-1.75,-2.07,-2.01,-1.90
E000230001,-23.454,-70.445,-1.64,-1.72,-0.56,-0.09,0.11,0.36,1.12,1.18
E000V00166,-23.600,-67.440,-2.84,-0.36,-2.71,-2.71,-2.71,-2.67,-2.64,-2.62
E000V00165,-23.940,-68.570,-2.13,-1.94,-1.83,-1.94,-1.76,-1.94,-1.86,-1.67
E000V00164,-24.510,-69.690,-1.99,-2.06,-1.83,-1.67,-1.67,-1.79,-1.72,-1.59
E000V00167,-25.000,-69.300,-2.52,-2.16,-1.93,-1.84,-1.76,-1.91,-1.85,-1.69
E000V00010,-25.411,-70.484,-2.08,-2.09,-1.73,-1.59,-1.66,-1.81,-1.78,-1.64
E000V00168,-25.700,-69.270,-2.34,-2.19,-2.02,-1.79,-1.79,-1.91,-1.94,-1.64
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,-2.13,-2.09,-1.95,-1.74,-1.58,-1.83,-1.83,-1.63
E000V00017,-26.391,-70.046,-2.28,-2.20,-2.07,-1.88,-1.75,-1.92,-1.89,-1.67
E000V00170,-27.070,-69.330,-2.61,-2.05,-3.06,-3.03,-3.00,-2.87,-2.80,-2.75
E000270008,-27.254,-70.781,-0.80,-1.39,-0.40,0.03,-0.14,0.05,0.12,0.14
E000270009,-27.359,-70.353,-0.81,-1.27,-0.18,-0.21,-0.35,-0.33,-0.56,-0.46
E000V00171,-27.980,-69.810,-2.22,-2.05,-2.23,-2.09,-2.01,-2.16,-2.35,-2.22
E000V00019,-28.463,-71.225,-1.95,-2.05,-2.05,-1.78,-1.56,-1.88,-1.90,-1.75
E000V00018,-28.768,-70.449,-2.29,-2.27,-2.21,-2.10,-1.87,-2.00,-2.00,-1.89
E000V00015,-28.976,-70.000,-0.46,-1.43,-2.86,-2.84,-2.83,-2.74,-2.70,-2.67
E000V00021,-29.372,-71.116,-2.85,-2.34,-2.44,-2.21,-2.02,-2.14,-2.12,-2.00
E000290004,-29.914,-71.207,-0.98,-1.60,-1.14,-0.90,-1.21,-0.66,-0.79,-1.01
E000V00022,-30.031,-70.721,-3.03,-2.49,-2.38,-2.27,-2.05,-1.98,-1.99,-1.91
E000V00020,-30.234,-71.082,-4.35,-2.73,-2.61,-2.45,-2.32,-2.07,-2.01,-1.93
E000V00172,-30.380,-71.720,-2.08,-1.99,-2.05,-1.96,-1.75,-1.85,-1.90,-1.75
E000V00027,-30.746,-70.937,-4.66,-3.32,-2.80,-2.72,-2.64,-1.88,-1.81,-1.87
E000V00028,-30.838,-71.256,-2.73,-2.62,-2.57,-2.47,-2.24,-1.89,-1.87,-1.86
E000V00026,-31.188,-70.999,-2.81,-2.67,-2.62,-2.53,-2.04,-1.66,-1.68,-1.73
E000V00024,-31.390,-71.413,-2.40,-2.48,-2.79,-2.62,-1.93,-1.33,-1.61,-1.69
E000V00023,-31.633,-71.152,-2.83,-2.57,-2.90,-2.70,-1.98,-1.37,-1.61,-1.68
