Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,1.18,-0.64,-0.74,-0.73,-0.84,-1.71,-1.55,-1.08
E000V00002,-18.197,-69.554,1.35,-0.08,-0.13,-0.24,-0.30,-1.03,-0.39,0.29
E000180005,-18.356,-70.340,-1.02,-0.16,-0.10,0.04,0.18,1.01,0.34,0.51
E000V00001,-19.011,-69.857,1.02,0.64,0.32,0.17,0.04,-0.62,0.16,0.52
E000V00006,-19.276,-68.638,0.91,-0.31,-0.48,-0.84,-0.76,-1.99,-1.80,-0.37
E000V00005,-19.313,-69.427,0.53,-0.27,-0.54,-0.74,-0.72,-1.31,-0.42,0.13
E000V00007,-19.996,-69.767,0.10,1.05,0.42,0.18,-0.11,-1.07,-0.19,0.44
E000V00004,-20.250,-70.117,0.92,1.59,1.41,1.29,0.97,0.41,0.89,1.18
E000V00008,-20.501,-69.342,-0.74,0.57,0.25,0.24,0.12,-0.64,0.32,0.80
E000200006,-20.549,-70.181,-0.82,0.15,-0.01,0.18,0.37,1.10,0.78,0.86
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,0.35,0.97,0.51,0.29,-0.09,-1.04,0.35,0.90
E000V00014,-22.350,-69.666,-2.15,2.10,0.75,0.46,0.30,-1.18,0.52,0.98
E000220002,-22.498,-68.892,-0.85,-0.64,-0.99,-1.03,-0.84,-0.89,-1.07,-0.93
E000V00009,-22.892,-69.320,0.19,0.51,-0.73,-0.84,-1.04,-1.76,-1.27,-0.89
E000V00012,-22.932,-68.213,0.07,-0.06,-0.13,-0.15,-1.37,-1.95,-1.77,-1.59
E000230001,-23.454,-70.445,-0.80,0.55,0.64,0.66,0.58,1.16,1.08,1.35
E000V00166,-23.600,-67.440,-0.45,-1.90,-2.11,-2.17,-2.23,-2.18,-1.41,-1.53
E000V00165,-23.940,-68.570,-1.20,-1.50,-1.71,-1.57,-1.62,-1.94,-1.69,-1.50
E000V00164,-24.510,-69.690,-0.95,0.14,-0.90,-1.28,-1.39,-1.74,-1.56,-1.44
E000V00167,-25.000,-69.300,-1.43,-0.42,-1.21,-1.27,-1.42,-1.86,-1.65,-1.52
E000V00010,-25.411,-70.484,-1.16,0.43,-0.69,-1.26,-1.37,-1.76,-1.61,-1.51
E000V00168,-25.700,-69.270,-0.09,0.83,-0.65,-0.73,-1.31,-1.77,-1.60,-1.42
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,-0.37,2.41,0.52,-0.13,-0.59,-1.67,-1.47,-1.35
E000V00017,-26.391,-70.046,-0.61,2.28,0.31,-0.29,-0.71,-1.73,-1.51,-1.36
E000V00170,-27.070,-69.330,2.48,-0.39,-0.41,-1.17,-0.89,-0.49,-0.30,-0.26
E000270008,-27.254,-70.781,0.38,1.40,1.10,0.61,0.89,0.68,0.14,0.45
E000270009,-27.359,-70.353,-0.09,0.33,-0.01,-0.21,0.24,-0.32,-0.71,-0.36
E000V00171,-27.980,-69.810,-1.17,1.59,-0.50,-0.97,-0.69,-2.11,-1.99,-1.97
E000V00019,-28.463,-71.225,0.38,2.60,1.44,0.26,-0.11,-1.71,-1.52,-1.47
E000V00018,-28.768,-70.449,-0.98,1.73,-0.07,-0.53,-0.53,-1.87,-1.72,-1.68
E000V00015,-28.976,-70.000,-1.76,-2.02,-1.36,0.01,1.55,0.78,0.32,0.02
E000V00021,-29.372,-71.116,-0.67,2.12,0.91,0.29,0.07,-1.89,-1.79,-1.77
E000290004,-29.914,-71.207,-0.38,0.41,0.75,0.50,0.48,0.04,-0.87,0.11
