Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,0.44,0.13,-0.15,0.21,0.60,1.12,1.17,1.03
E000V00002,-18.197,-69.554,1.32,1.03,1.01,1.21,1.22,1.44,1.60,1.65
E000180005,-18.356,-70.340,-0.01,-0.02,-0.46,-0.78,-0.78,-0.19,0.23,0.12
E000V00001,-19.011,-69.857,1.54,1.11,0.97,1.16,1.26,1.37,1.39,1.50
E000V00006,-19.276,-68.638,0.96,0.93,0.82,1.03,1.35,1.43,1.44,1.49
E000V00005,-19.313,-69.427,1.63,1.33,1.20,1.24,1.32,1.23,1.36,1.49
E000V00007,-19.996,-69.767,1.12,0.85,0.64,0.93,1.25,1.54,1.40,1.40
E000V00004,-20.250,-70.117,0.85,0.96,1.00,1.23,1.48,1.62,1.52,1.51
E000V00008,-20.501,-69.342,1.05,1.09,1.07,1.24,1.35,1.53,1.48,1.46
E000200006,-20.549,-70.181,0.50,0.32,0.10,-0.45,-0.50,0.13,1.38,0.97
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,3.44,1.64,1.40,1.46,1.45,1.66,1.43,1.35
E000V00014,-22.350,-69.666,3.65,1.75,1.43,1.45,1.63,1.73,1.39,1.39
E000220002,-22.498,-68.892,-0.41,-0.33,-0.84,-0.86,-1.05,-0.66,-0.25,-0.34
E000V00009,-22.892,-69.320,-0.44,0.33,0.24,0.47,0.65,0.66,0.00,-0.22
E000V00012,-22.932,-68.213,0.00,0.00,0.00,0.00,0.79,0.88,0.02,-0.44
E000230001,-23.454,-70.445,1.31,0.93,0.90,0.10,0.31,0.90,1.22,1.16
E000V00166,-23.600,-67.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00165,-23.940,-68.570,1.25,-0.01,0.12,0.13,0.16,0.04,-0.71,-0.94
E000V00164,-24.510,-69.690,-0.27,-0.66,-0.59,-0.54,-0.45,-0.76,-1.14,-1.27
E000V00167,-25.000,-69.300,0.02,-0.76,-0.42,-0.33,-0.26,-0.46,-1.01,-1.10
E000V00010,-25.411,-70.484,-1.19,-1.21,-0.72,-0.52,-0.38,-0.84,-1.24,-1.34
E000V00168,-25.700,-69.270,-0.99,-1.30,-1.27,-0.87,-0.36,-0.47,-1.11,-1.23
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,-1.10,-0.14,-0.08,0.06,0.28,-0.29,-0.91,-1.05
E000V00017,-26.391,-70.046,-1.03,-0.08,0.05,0.14,0.32,-0.19,-0.89,-0.98
E000V00170,-27.070,-69.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000270008,-27.254,-70.781,-0.39,0.39,-0.15,-0.82,-0.81,0.25,1.34,1.15
E000270009,-27.359,-70.353,-0.77,0.09,-0.13,-0.65,-1.03,0.07,0.72,0.82
E000V00171,-27.980,-69.810,-0.78,0.08,0.47,0.53,0.64,0.16,-0.66,-0.21
E000V00019,-28.463,-71.225,-0.77,-0.03,-0.01,0.01,0.17,-0.39,-0.75,-0.91
E000V00018,-28.768,-70.449,-0.94,-0.30,-0.40,-0.38,-0.25,-0.74,-1.18,-1.19
E000V00015,-28.976,-70.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00021,-29.372,-71.116,-0.86,-0.16,-0.25,-0.54,-0.26,-0.82,-1.01,-1.16
E000290004,-29.914,-71.207,-0.86,-0.37,-0.29,-1.28,-1.36,0.42,0.75,0.63
E000V00022,-30.031,-70.721,-1.52,-1.77,-0.76,-0.99,-0.80,-1.16,-1.32,-1.39
E000V00020,-30.234,-71.082,-1.44,-1.40,-0.30,-0.79,-0.56,-1.17,-1.29,-1.41
E000V00172,-30.380,-71.720,-1.29,-0.88,-0.64,-0.78,-0.48,-0.92,-1.26,-1.33
E000V00027,-30.746,-70.937,-1.64,-1.93,0.21,-0.60,-0.58,-1.45,-1.47,-1.56
E000V00028,-30.838,-71.256,-1.59,-1.91,-0.34,-1.06,-0.94,-1.53,-1.70,-1.69
E000V00026,-31.188,-70.999,-1.66,-2.72,-0.39,-0.99,-0.93,-1.49,-1.61,-1.60
E000V00024,-31.390,-71.413,-1.59,-3.11,-1.26,-1.55,-1.43,-1.74,-1.84,-1.81
E000V00023,-31.633,-71.152,-1.64,0.00,-0.79,-1.22,-1.14,-1.63,-1.76,-1.79
E000V00025,-31.783,-70.970,-1.62,-2.87,-0.10,-0.79,-0.72,-1.48,-1.60,-1.66
E000320019,-32.076,-70.707,2.11,1.60,-0.07,-0.30,-0.69,-1.01,-0.76,-0.71
E000V00035,-32.251,-70.926,-1.63,0.00,-0.16,-0.87,-0.77,-1.45,-1.61,-1.67
E000V00174,-32.343,-70.464,-1.58,-1.27,-0.14,-0.93,-0.87,-1.27,-1.43,-1.52
E000V00033,-32.362,-70.819,-1.60,0.00,-0.32,-0.99,-0.89,-1.51,-1.53,-1.63
E000V00034,-32.505,-71.441,-1.57,0.00,-1.08,-1.34,-1.26,-1.63,-1.62,-1.67
E000V00175,-32.540,-71.014,-1.58,0.00,-0.55,-1.18,-1.08,-1.56,-1.60,-1.67
E000V00041,-32.594,-70.725,-1.59,0.00,-0.68,-1.30,-1.21,-1.58,-1.59,-1.66
E000V00176,-32.618,-70.368,-1.32,-1.95,-0.42,-1.02,-0.95,-1.38,-1.47,-1.56
E000V00040,-32.757,-70.809,-1.59,0.00,-0.79,-1.22,-1.12,-1.62,-1.59,-1.65
E000V00031,-32.789,-71.526,-1.42,-4.24,-1.25,-1.41,-1.26,-1.65,-1.56,-1.65
E000V00037,-32.790,-71.173,-1.58,0.00,-1.17,-1.49,-1.44,-1.68,-1.60,-1.70
E000320028,-32.828,-71.227,1.62,1.36,-0.70,-0.56,-0.62,-0.92,-1.00,-0.93
E000V00032,-32.890,-70.382,-1.60,-2.27,-0.59,-1.12,-1.01,-1.42,-1.47,-1.51
E000V00036,-32.893,-71.207,-1.58,0.00,-1.05,-1.38,-1.31,-1.69,-1.53,-1.65
E000V00030,-32.917,-71.517,-1.43,-3.70,-1.11,-1.35,-1.22,-1.64,-1.52,-1.62
E000V00042,-32.994,-71.261,-1.59,0.00,-1.09,-1.45,-1.40,-1.72,-1.60,-1.70
E000330002,-33.023,-71.648,2.34,1.83,0.02,-0.04,-0.14,-0.52,-0.75,-0.84
E000330007,-33.065,-71.556,2.24,1.89,0.02,-0.01,-0.11,-0.60,-0.80,-0.84
E000V00029,-33.083,-71.400,-1.52,0.00,-1.12,-1.54,-1.46,-1.74,-1.62,-1.71
E000V00051,-33.121,-70.834,-1.60,0.00,-1.02,-1.41,-1.28,-1.66,-1.56,-1.65
E000V00050,-33.147,-70.660,-1.55,0.00,-0.81,-1.35,-1.24,-1.66,-1.53,-1.62
E000V00177,-33.230,-71.460,-1.52,-3.57,-0.81,-1.31,-1.24,-1.78,-1.50,-1.63
E000V00178,-33.287,-71.155,-1.52,0.00,-1.08,-1.53,-1.49,-1.85,-1.63,-1.72
E000V00046,-33.353,-70.502,-1.55,-5.24,-0.62,-1.22,-1.13,-1.60,-1.43,-1.53
E000330021,-33.378,-70.787,1.58,0.96,-0.38,-0.49,-0.79,-1.04,-0.95,-0.91
E000V00043,-33.420,-70.733,-1.57,0.00,-1.14,-1.54,-1.47,-1.79,-1.58,-1.64
E000V00055,-33.439,-71.026,-1.53,-3.56,-1.22,-1.59,-1.51,-1.74,-1.66,-1.73
E000V00038,-33.439,-71.624,-1.42,-3.82,-0.57,-1.05,-0.95,-1.67,-1.46,-1.61
E000330020,-33.445,-70.683,1.95,1.38,-0.38,-0.46,-0.75,-1.18,-0.94,-0.88
E000330019,-33.455,-70.549,1.68,1.46,-0.12,-0.13,-0.31,-0.91,-0.73,-0.62
E000V00044,-33.467,-70.700,-1.55,0.00,-1.11,-1.48,-1.43,-1.76,-1.53,-1.58
E000V00047,-33.517,-70.766,-1.61,-4.31,-1.22,-1.52,-1.45,-1.75,-1.59,-1.63
E000V00039,-33.543,-71.596,-1.46,0.00,-0.69,-1.10,-1.00,-1.61,-1.52,-1.61
E000V00045,-33.545,-70.548,-1.56,-2.29,-1.07,-1.39,-1.27,-1.46,-1.46,-1.58
E000V00058,-33.608,-70.902,-1.63,-3.66,-1.16,-1.49,-1.45,-1.78,-1.60,-1.65
E000V00048,-33.617,-70.567,-1.61,-6.70,-1.24,-1.67,-1.63,-1.71,-1.62,-1.65
E000330031,-33.636,-78.833,0.79,0.50,-1.05,-1.39,-1.43,-1.10,-0.99,-0.76
E000330030,-33.656,-71.613,2.31,1.25,-0.65,-0.09,-0.18,-0.28,-0.40,-0.58
E000V00049,-33.676,-70.089,-1.65,-1.97,-0.83,-1.19,-1.10,-1.40,-1.46,-1.55
E000V00057,-33.692,-71.101,-1.59,-4.52,-1.16,-1.52,-1.47,-1.77,-1.55,-1.63
E000V00052,-33.707,-70.707,-1.69,-3.81,-1.23,-1.61,-1.57,-1.83,-1.68,-1.72
E000V00053,-33.862,-70.639,-1.67,-2.96,-1.28,-1.54,-1.48,-1.82,-1.67,-1.70
E000V00179,-33.878,-70.220,-1.91,-1.98,-1.15,-1.34,-1.30,-1.69,-1.57,-1.65
E000V00056,-33.941,-71.394,-1.54,-2.84,-0.99,-1.29,-1.24,-1.70,-1.64,-1.68
E000V00068,-33.959,-71.825,-1.31,-2.53,-1.14,-1.38,-1.33,-1.75,-1.60,-1.66
E000V00064,-33.983,-70.717,-1.65,-4.04,-1.23,-1.43,-1.39,-1.83,-1.63,-1.68
E000V00054,-34.029,-70.995,-1.66,-2.62,-1.26,-1.48,-1.44,-1.84,-1.68,-1.72
E000V00059,-34.169,-70.772,-1.49,-2.76,-1.33,-1.51,-1.47,-1.86,-1.71,-1.71
E000V00180,-34.203,-70.402,-1.68,-1.89,-1.23,-1.27,-1.22,-1.65,-1.53,-1.58
E000V00061,-34.215,-70.997,-1.63,-2.32,-1.30,-1.48,-1.45,-1.86,-1.68,-1.69
E000V00062,-34.217,-71.300,-1.54,-2.29,-1.28,-1.52,-1.49,-1.79,-1.70,-1.69
E000V00060,-34.261,-70.948,-1.67,-2.30,-1.32,-1.53,-1.49,-1.87,-1.73,-1.72
E000V00066,-34.279,-70.812,-1.59,-2.42,-1.35,-1.50,-1.48,-1.85,-1.75,-1.75
E000V00065,-34.322,-70.834,-1.59,-2.11,-1.27,-1.44,-1.42,-1.81,-1.71,-1.71
E000V00067,-34.394,-72.019,-1.28,-2.67,-1.34,-1.47,-1.32,-1.53,-1.53,-1.56
E000V00063,-34.411,-70.210,-1.68,-2.01,-1.18,-1.29,-1.27,-1.63,-1.60,-1.66
E000V00071,-34.485,-71.463,-1.55,-2.38,-1.14,-1.44,-1.42,-1.87,-1.72,-1.74
E000V00069,-34.645,-71.898,-1.52,-2.21,-1.26,-1.55,-1.51,-1.76,-1.67,-1.71
E000V00072,-34.691,-71.400,-1.60,-2.29,-1.12,-1.48,-1.45,-1.98,-1.74,-1.74
E000V00070,-34.714,-71.630,-1.55,-2.32,-1.05,-1.46,-1.43,-1.92,-1.75,-1.77
E000340044,-34.721,-71.020,2.51,2.07,-0.07,0.04,-0.09,-0.47,-0.71,-0.68
E000V00181,-34.781,-70.520,-1.68,-1.83,-1.14,-1.33,-1.34,-1.81,-1.71,-1.74
E000V00086,-34.855,-72.026,-1.46,-2.17,-1.24,-1.49,-1.43,-1.73,-1.69,-1.75
E000V00084,-34.960,-71.125,-1.66,-1.78,-1.27,-1.33,-1.33,-2.07,-1.79,-1.81
E000V00083,-34.968,-71.832,-1.66,-2.06,-1.28,-1.35,-1.31,-1.77,-1.69,-1.75
E000340031,-34.969,-71.217,2.57,2.17,0.37,0.25,0.11,-0.49,-0.76,-0.71
E000V00085,-35.000,-70.811,-1.72,-1.75,-1.07,-1.21,-1.23,-1.99,-1.74,-1.76
E000V00076,-35.128,-71.956,-1.59,-1.80,-1.13,-1.29,-1.25,-1.87,-1.76,-1.77
E000V00182,-35.398,-70.830,-1.68,-1.71,-1.16,-1.14,-1.17,-1.87,-1.76,-1.78
E000V00079,-35.419,-71.467,-1.62,-1.82,-1.26,-1.26,-1.25,-1.86,-1.76,-1.73
E000V00078,-35.533,-71.700,-1.57,-1.73,-1.19,-1.13,-1.10,-1.82,-1.73,-1.66
E000V00074,-35.663,-71.454,-1.64,-1.62,-1.27,-1.02,-1.02,-1.70,-1.71,-1.67
E000V00077,-35.672,-72.082,-1.43,-1.25,-1.18,-1.09,-1.07,-1.70,-1.73,-1.73
E000V00080,-35.699,-71.062,-1.68,-1.57,-1.19,-1.00,-1.03,-1.79,-1.74,-1.71
