Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-1.35,-0.94,-1.22,-1.18,-1.00,0.18,0.64,0.27
E000V00002,-18.197,-69.554,-0.36,-0.44,-0.31,-0.14,-0.10,1.04,1.30,1.28
E000180005,-18.356,-70.340,0.56,1.41,0.78,0.48,0.04,-0.18,0.76,0.34
E000V00001,-19.011,-69.857,-0.95,-0.28,0.36,0.46,0.52,1.06,1.28,1.21
E000V00006,-19.276,-68.638,-1.46,-0.81,-0.90,-0.71,-0.61,0.96,1.08,0.86
E000V00005,-19.313,-69.427,-1.25,-0.36,0.01,0.14,0.22,1.00,1.06,1.06
E000V00007,-19.996,-69.767,-0.75,-0.33,0.30,0.36,0.39,1.15,1.43,1.24
E000V00004,-20.250,-70.117,-0.61,0.11,0.72,0.87,0.93,1.43,1.55,1.46
E000V00008,-20.501,-69.342,-0.80,-0.32,0.26,0.68,0.85,1.45,1.54,1.36
E000200006,-20.549,-70.181,0.40,1.68,1.20,0.94,0.56,0.25,1.23,1.48
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,-1.17,-1.11,0.11,1.27,1.21,1.69,1.62,1.26
E000V00014,-22.350,-69.666,-1.21,-0.42,0.95,1.74,1.56,1.77,1.62,1.46
E000220002,-22.498,-68.892,0.14,0.19,-0.42,-0.62,-0.70,-0.70,-0.12,-0.30
E000V00009,-22.892,-69.320,-1.57,-1.59,-0.90,-0.26,-0.23,0.30,0.25,-0.21
E000V00012,-22.932,-68.213,0.42,-1.82,-0.84,-0.83,-0.83,-0.22,0.19,-0.13
E000230001,-23.454,-70.445,1.07,2.25,1.95,1.90,1.27,1.16,1.76,1.52
E000V00166,-23.600,-67.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00165,-23.940,-68.570,-1.79,-1.75,-1.43,-0.99,-0.88,-0.58,-0.63,-1.07
E000V00164,-24.510,-69.690,-1.62,-1.79,-1.37,-1.20,-1.10,-0.94,-1.04,-1.27
E000V00167,-25.000,-69.300,-1.85,-1.71,-1.44,-1.17,-1.12,-0.88,-0.92,-1.20
E000V00010,-25.411,-70.484,-1.40,-1.79,-1.54,-1.38,-1.25,-1.00,-1.17,-1.34
E000V00168,-25.700,-69.270,-0.45,-1.63,-1.44,-1.42,-1.43,-0.78,-1.02,-1.30
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,-1.16,-1.76,-1.63,-1.27,-1.11,-0.74,-0.96,-1.19
E000V00017,-26.391,-70.046,-1.31,-1.80,-1.64,-1.26,-1.02,-0.63,-0.92,-1.12
E000V00170,-27.070,-69.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000270008,-27.254,-70.781,0.31,1.10,0.39,0.59,-0.00,0.25,0.70,1.29
E000270009,-27.359,-70.353,0.10,0.16,-0.65,-0.41,-0.64,-0.22,0.13,0.85
E000V00171,-27.980,-69.810,-1.50,-1.67,-1.71,-1.06,-0.82,-0.55,-0.70,-1.15
