Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.22,0.79,0.89,0.96,1.10,1.18,0.32,0.45
E000V00002,-18.197,-69.554,0.43,1.09,1.26,1.34,1.39,1.56,1.32,1.69
E000180005,-18.356,-70.340,-0.42,-0.25,0.12,0.09,0.31,0.98,0.51,0.96
E000V00001,-19.011,-69.857,1.12,0.98,1.07,1.09,1.18,1.35,1.24,1.57
E000V00006,-19.276,-68.638,0.45,1.37,1.48,1.56,1.55,1.42,1.08,1.69
E000V00005,-19.313,-69.427,0.96,1.09,1.19,1.21,1.11,1.18,1.09,1.56
E000V00007,-19.996,-69.767,1.46,1.43,1.50,1.57,1.47,1.54,1.28,1.54
E000V00004,-20.250,-70.117,1.70,1.65,1.72,1.74,1.62,1.60,1.48,1.59
E000V00008,-20.501,-69.342,1.20,1.36,1.50,1.63,1.50,1.52,1.34,1.55
E000200006,-20.549,-70.181,-0.98,-0.45,0.05,0.06,0.35,1.48,1.45,1.27
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,0.39,0.84,1.09,1.30,1.17,1.10,0.67,1.04
E000V00014,-22.350,-69.666,1.86,1.48,0.83,1.11,1.20,0.93,0.94,0.96
E000220002,-22.498,-68.892,-1.04,-0.80,-0.48,-0.19,-0.23,0.47,-0.03,0.36
E000V00009,-22.892,-69.320,1.58,0.37,0.20,0.31,0.41,-0.14,-0.47,-0.68
E000V00012,-22.932,-68.213,0.08,0.30,0.28,0.27,0.44,0.67,-0.09,-0.53
E000230001,-23.454,-70.445,-0.04,0.44,0.81,1.10,1.22,1.59,1.24,1.34
E000V00166,-23.600,-67.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00165,-23.940,-68.570,0.23,0.70,-0.24,-0.21,-0.30,-0.88,-1.21,-1.24
E000V00164,-24.510,-69.690,0.51,-0.41,-0.63,-0.61,-0.67,-1.08,-1.30,-1.36
E000V00167,-25.000,-69.300,0.23,-0.24,-0.67,-0.64,-0.69,-1.10,-1.27,-1.32
E000V00010,-25.411,-70.484,0.22,-0.09,-0.48,-0.58,-0.77,-1.18,-1.34,-1.35
E000V00168,-25.700,-69.270,-0.05,0.70,0.32,0.35,-0.46,-1.06,-1.33,-1.38
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,0.53,1.00,0.32,-0.18,-0.55,-1.01,-1.19,-1.17
E000V00017,-26.391,-70.046,0.48,0.99,0.86,0.05,-0.40,-1.00,-1.13,-1.10
E000V00170,-27.070,-69.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000270008,-27.254,-70.781,-0.49,-0.81,-0.33,0.78,0.87,1.72,1.48,1.44
E000270009,-27.359,-70.353,-1.02,-1.24,-0.73,0.96,1.01,1.45,1.46,1.60
E000V00171,-27.980,-69.810,0.40,0.14,-0.22,-0.38,-0.78,-1.08,-0.77,-0.92
E000V00019,-28.463,-71.225,0.09,0.69,0.62,-0.35,-0.74,-0.91,-1.06,-1.06
E000V00018,-28.768,-70.449,0.19,0.22,0.04,-0.60,-0.83,-1.08,-1.19,-1.14
E000V00015,-28.976,-70.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00021,-29.372,-71.116,0.20,0.58,0.44,-0.54,-0.99,-0.90,-1.10,-1.06
E000290004,-29.914,-71.207,-0.62,-0.97,0.42,1.57,1.50,1.37,1.26,1.40
E000V00022,-30.031,-70.721,0.00,-0.02,-0.53,-0.99,-1.20,-1.17,-1.34,-1.28
E000V00020,-30.234,-71.082,0.11,0.26,-0.15,-0.89,-1.28,-1.18,-1.37,-1.30
E000V00172,-30.380,-71.720,0.09,0.45,0.24,-0.57,-1.03,-1.25,-1.34,-1.32
E000V00027,-30.746,-70.937,0.08,-0.01,-0.56,-1.43,-1.74,-1.51,-1.62,-1.50
E000V00028,-30.838,-71.256,0.08,0.21,-0.30,-1.26,-1.58,-1.66,-1.66,-1.60
E000V00026,-31.188,-70.999,0.17,0.11,-0.63,-1.57,-1.73,-1.71,-1.69,-1.63
E000V00024,-31.390,-71.413,0.15,0.25,-0.32,-1.55,-1.76,-1.71,-1.74,-1.71
E000V00023,-31.633,-71.152,0.11,0.25,-0.31,-1.54,-1.80,-1.73,-1.77,-1.73
E000V00025,-31.783,-70.970,0.17,0.18,-0.41,-1.65,-1.72,-1.69,-1.75,-1.66
E000320019,-32.076,-70.707,-1.50,-1.97,-2.32,-0.59,-0.89,-0.52,-0.55,-0.40
E000V00035,-32.251,-70.926,0.64,0.35,-0.37,-1.62,-1.73,-1.70,-1.76,-1.65
E000V00174,-32.343,-70.464,0.56,0.21,-0.35,-1.56,-1.62,-1.61,-1.70,-1.62
E000V00033,-32.362,-70.819,0.66,0.36,-0.41,-1.73,-1.84,-1.58,-1.68,-1.64
E000V00034,-32.505,-71.441,0.50,0.47,-0.36,-1.70,-1.93,-1.59,-1.66,-1.64
E000V00175,-32.540,-71.014,0.77,0.59,-0.21,-1.73,-1.82,-1.62,-1.69,-1.68
E000V00041,-32.594,-70.725,0.67,0.42,-0.36,-1.61,-1.73,-1.54,-1.65,-1.58
E000V00176,-32.618,-70.368,1.41,0.91,-0.43,-1.55,-1.68,-1.59,-1.68,-1.69
E000V00040,-32.757,-70.809,0.76,0.47,-0.50,-1.76,-1.89,-1.59,-1.67,-1.62
E000V00031,-32.789,-71.526,0.62,0.73,-0.11,-1.60,-1.87,-1.48,-1.63,-1.63
E000V00037,-32.790,-71.173,0.75,0.59,-0.38,-1.76,-1.89,-1.47,-1.64,-1.65
E000320028,-32.828,-71.227,-0.34,-0.14,-1.37,-0.69,-0.88,-0.93,-0.82,-0.46
E000V00032,-32.890,-70.382,1.02,0.55,-0.66,-1.55,-1.79,-1.57,-1.59,-1.59
E000V00036,-32.893,-71.207,0.80,0.61,-0.44,-1.88,-2.06,-1.43,-1.63,-1.65
E000V00030,-32.917,-71.517,0.66,0.74,-0.11,-1.60,-1.89,-1.46,-1.62,-1.62
E000V00042,-32.994,-71.261,0.78,0.61,-0.45,-1.84,-2.07,-1.53,-1.68,-1.68
E000330002,-33.023,-71.648,-0.97,-1.44,-1.74,-0.13,-0.48,-0.81,-0.92,-0.42
E000330007,-33.065,-71.556,-1.77,-1.30,-1.67,-0.33,-0.67,-0.90,-0.93,-0.50
E000V00029,-33.083,-71.400,0.92,0.69,-0.35,-1.76,-2.06,-1.54,-1.68,-1.69
E000V00051,-33.121,-70.834,1.51,0.87,-0.36,-1.55,-1.84,-1.47,-1.64,-1.66
E000V00050,-33.147,-70.660,0.97,0.55,-0.55,-1.69,-1.92,-1.44,-1.61,-1.60
E000V00177,-33.230,-71.460,0.82,0.66,-0.42,-1.78,-2.23,-1.37,-1.62,-1.65
E000V00178,-33.287,-71.155,0.90,0.70,-0.53,-1.66,-2.19,-1.51,-1.69,-1.70
E000V00046,-33.353,-70.502,0.51,0.33,-0.58,-1.64,-1.96,-1.37,-1.54,-1.52
E000330021,-33.378,-70.787,-1.50,-1.40,-1.51,-0.90,-1.07,-0.87,-0.85,-0.80
E000V00043,-33.420,-70.733,0.40,0.24,-0.70,-1.75,-2.04,-1.46,-1.60,-1.60
E000V00055,-33.439,-71.026,1.40,1.05,-0.23,-1.48,-1.77,-1.51,-1.65,-1.69
E000V00038,-33.439,-71.624,0.59,0.70,-0.35,-1.77,-2.23,-1.41,-1.62,-1.70
E000330020,-33.445,-70.683,-1.67,-1.65,-1.82,-0.85,-1.15,-0.76,-0.75,-0.57
E000330019,-33.455,-70.549,-0.95,-0.92,-1.22,-0.69,-0.97,-0.66,-0.54,-0.33
E000V00044,-33.467,-70.700,0.39,0.27,-0.64,-1.72,-2.00,-1.39,-1.53,-1.54
E000V00047,-33.517,-70.766,0.45,0.31,-0.62,-1.74,-2.01,-1.49,-1.59,-1.57
E000V00039,-33.543,-71.596,0.75,0.79,-0.43,-1.69,-2.08,-1.46,-1.61,-1.67
E000V00045,-33.545,-70.548,1.62,0.98,-0.56,-1.60,-1.89,-1.30,-1.53,-1.55
E000V00058,-33.608,-70.902,0.79,0.46,-0.60,-1.63,-1.95,-1.51,-1.61,-1.61
E000V00048,-33.617,-70.567,0.45,0.31,-0.56,-1.53,-1.82,-1.52,-1.59,-1.55
E000330031,-33.636,-78.833,0.25,-0.64,-1.21,-0.02,-0.51,-0.56,-0.33,-0.24
E000330030,-33.656,-71.613,-0.40,-1.39,-0.71,0.21,-0.08,-0.39,-0.58,-0.32
E000V00049,-33.676,-70.089,1.75,1.00,-0.84,-1.69,-1.79,-1.45,-1.60,-1.57
E000V00057,-33.692,-71.101,0.65,0.60,-0.58,-1.60,-2.05,-1.41,-1.59,-1.61
E000V00052,-33.707,-70.707,0.96,0.54,-0.69,-1.57,-1.93,-1.55,-1.67,-1.66
E000V00053,-33.862,-70.639,0.79,0.41,-0.82,-1.59,-1.95,-1.60,-1.70,-1.66
E000V00179,-33.878,-70.220,1.38,0.19,-1.23,-1.64,-1.88,-1.54,-1.66,-1.64
E000V00056,-33.941,-71.394,0.60,0.54,-0.79,-1.61,-1.95,-1.60,-1.68,-1.70
E000V00068,-33.959,-71.825,0.64,0.63,-0.62,-1.61,-2.17,-1.50,-1.65,-1.61
E000V00064,-33.983,-70.717,0.75,0.42,-0.85,-1.65,-2.10,-1.55,-1.65,-1.68
E000V00054,-34.029,-70.995,0.70,0.30,-1.07,-1.65,-2.12,-1.62,-1.70,-1.71
E000V00059,-34.169,-70.772,0.61,0.34,-0.87,-1.56,-1.99,-1.65,-1.67,-1.65
E000V00180,-34.203,-70.402,0.54,0.08,-0.74,-1.46,-1.84,-1.51,-1.62,-1.57
E000V00061,-34.215,-70.997,0.55,0.15,-1.13,-1.64,-2.07,-1.62,-1.65,-1.65
E000V00062,-34.217,-71.300,0.72,0.35,-0.79,-1.57,-2.00,-1.60,-1.64,-1.65
E000V00060,-34.261,-70.948,0.55,0.11,-1.00,-1.64,-2.10,-1.72,-1.71,-1.68
E000V00066,-34.279,-70.812,0.57,0.21,-0.98,-1.53,-1.99,-1.75,-1.73,-1.69
E000V00065,-34.322,-70.834,0.51,0.17,-0.99,-1.62,-2.00,-1.70,-1.70,-1.66
E000V00067,-34.394,-72.019,0.42,0.83,-0.30,-1.31,-1.61,-1.45,-1.52,-1.49
E000V00063,-34.411,-70.210,0.88,0.05,-1.17,-1.52,-1.76,-1.53,-1.65,-1.58
