Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,1.64,0.57,1.31,1.30,1.33,1.45,0.80,0.55
E000V00002,-18.197,-69.554,1.64,0.92,1.41,1.48,1.56,1.64,1.50,1.66
E000180005,-18.356,-70.340,-1.20,-0.74,-0.32,-0.12,-0.13,0.77,0.37,0.80
E000V00001,-19.011,-69.857,1.94,1.17,1.29,1.29,1.33,1.47,1.32,1.55
E000V00006,-19.276,-68.638,1.25,1.13,1.51,1.57,1.62,1.48,1.21,1.62
E000V00005,-19.313,-69.427,1.80,1.11,1.38,1.40,1.38,1.27,1.20,1.54
E000V00007,-19.996,-69.767,1.30,1.36,1.52,1.50,1.58,1.62,1.33,1.49
E000V00004,-20.250,-70.117,1.48,1.60,1.70,1.68,1.69,1.66,1.50,1.57
E000V00008,-20.501,-69.342,1.54,1.39,1.58,1.53,1.63,1.61,1.37,1.55
E000200006,-20.549,-70.181,-0.84,-0.68,-0.23,0.02,-0.04,1.23,1.45,1.21
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,1.00,0.82,1.43,1.16,1.44,1.07,0.77,1.13
E000V00014,-22.350,-69.666,1.77,1.88,1.31,1.05,1.36,1.07,0.99,0.98
E000220002,-22.498,-68.892,-1.10,-1.02,-0.54,-0.30,-0.50,0.44,-0.09,0.27
E000V00009,-22.892,-69.320,1.48,1.26,0.71,0.04,0.44,-0.01,-0.41,-0.65
E000V00012,-22.932,-68.213,0.57,0.41,0.47,0.46,0.46,0.64,-0.07,-0.49
E000230001,-23.454,-70.445,0.21,0.49,0.78,1.24,1.14,1.59,1.27,1.29
E000V00166,-23.600,-67.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00165,-23.940,-68.570,-0.06,0.11,0.21,-0.20,-0.30,-0.78,-1.17,-1.22
E000V00164,-24.510,-69.690,0.14,0.21,-0.38,-0.70,-0.64,-1.01,-1.27,-1.34
E000V00167,-25.000,-69.300,0.15,0.13,-0.35,-0.58,-0.66,-1.01,-1.23,-1.30
E000V00010,-25.411,-70.484,0.48,0.38,-0.11,-0.65,-0.66,-1.10,-1.31,-1.32
E000V00168,-25.700,-69.270,0.69,0.93,0.42,0.41,-0.19,-0.90,-1.25,-1.33
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,0.99,1.28,0.97,-0.01,-0.33,-0.87,-1.15,-1.13
E000V00017,-26.391,-70.046,0.86,1.18,1.16,0.21,-0.20,-0.86,-1.09,-1.05
E000V00170,-27.070,-69.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000270008,-27.254,-70.781,-0.04,-0.51,-0.50,1.02,0.86,1.68,1.49,1.46
E000270009,-27.359,-70.353,-0.92,-1.20,-1.00,0.91,0.86,1.33,1.48,1.66
E000V00171,-27.980,-69.810,0.91,0.65,0.82,-0.17,-0.67,-0.88,-0.84,-0.94
E000V00019,-28.463,-71.225,0.71,0.86,1.07,-0.24,-0.59,-0.76,-1.07,-1.08
E000V00018,-28.768,-70.449,0.73,0.49,0.77,-0.52,-0.72,-0.89,-1.20,-1.14
E000V00015,-28.976,-70.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00021,-29.372,-71.116,0.65,0.76,1.02,-0.45,-0.86,-0.72,-1.11,-1.07
E000290004,-29.914,-71.207,-0.09,-0.82,0.37,0.31,1.52,1.38,1.25,1.41
E000V00022,-30.031,-70.721,0.16,0.03,-0.07,-1.03,-1.13,-1.01,-1.34,-1.28
E000V00020,-30.234,-71.082,0.20,0.32,0.19,-0.90,-1.20,-1.01,-1.37,-1.30
E000V00172,-30.380,-71.720,0.35,0.54,0.46,-0.50,-0.92,-1.11,-1.33,-1.31
E000V00027,-30.746,-70.937,0.08,0.05,-0.10,-1.47,-1.67,-1.37,-1.62,-1.50
E000V00028,-30.838,-71.256,0.13,0.22,0.07,-1.20,-1.52,-1.53,-1.64,-1.59
E000V00026,-31.188,-70.999,0.03,0.05,-0.13,-1.49,-1.68,-1.62,-1.68,-1.62
E000V00024,-31.390,-71.413,0.09,0.26,0.03,-1.28,-1.68,-1.59,-1.72,-1.70
E000V00023,-31.633,-71.152,0.06,0.20,-0.01,-1.28,-1.71,-1.60,-1.76,-1.72
E000V00025,-31.783,-70.970,0.01,0.10,-0.03,-1.49,-1.68,-1.57,-1.75,-1.66
