Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.06,-0.26,0.08,0.83,1.37,1.38,1.05,1.01
E000V00002,-18.197,-69.554,1.00,0.97,1.09,1.31,1.54,1.57,1.52,1.65
E000180005,-18.356,-70.340,0.03,-0.34,-0.83,-0.92,-0.78,0.06,0.03,0.21
E000V00001,-19.011,-69.857,1.13,0.76,0.82,1.48,1.34,1.46,1.32,1.49
E000V00006,-19.276,-68.638,1.11,0.91,0.81,1.13,1.66,1.55,1.31,1.58
E000V00005,-19.313,-69.427,1.36,0.92,0.80,1.41,1.44,1.30,1.22,1.45
E000V00007,-19.996,-69.767,0.66,0.31,0.51,1.33,1.48,1.68,1.35,1.39
E000V00004,-20.250,-70.117,1.82,1.26,1.13,1.60,1.66,1.71,1.51,1.54
E000V00008,-20.501,-69.342,2.15,1.29,1.16,1.44,1.53,1.71,1.41,1.51
E000200006,-20.549,-70.181,0.45,0.09,-0.42,-0.73,-0.50,0.38,1.56,0.92
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,2.65,1.52,1.25,1.33,1.54,1.72,1.22,1.40
E000V00014,-22.350,-69.666,2.36,1.77,1.42,1.71,1.69,1.76,1.49,1.40
E000220002,-22.498,-68.892,-0.16,-0.88,-1.03,-1.07,-1.01,-0.27,-0.27,-0.22
E000V00009,-22.892,-69.320,1.46,0.68,0.50,0.86,0.74,0.87,0.19,-0.24
E000V00012,-22.932,-68.213,-0.10,-0.21,-0.51,0.33,0.43,0.64,-0.08,-0.48
E000230001,-23.454,-70.445,1.19,0.87,0.03,-0.08,0.21,1.01,1.22,1.12
E000V00166,-23.600,-67.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00165,-23.940,-68.570,-0.19,0.14,0.25,0.18,0.35,0.13,-0.69,-0.92
E000V00164,-24.510,-69.690,-1.09,-0.42,-0.61,-0.50,-0.61,-0.69,-1.12,-1.24
E000V00167,-25.000,-69.300,-0.93,-0.42,-0.38,-0.04,-0.18,-0.40,-0.99,-1.08
E000V00010,-25.411,-70.484,-1.38,-0.42,-0.53,-0.36,-0.38,-0.84,-1.24,-1.28
E000V00168,-25.700,-69.270,-1.41,-1.38,-1.49,-0.39,-0.01,-0.47,-1.12,-1.18
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,0.94,0.39,0.11,0.31,0.47,-0.35,-1.05,-1.08
E000V00017,-26.391,-70.046,0.91,0.41,0.20,0.36,0.52,-0.24,-1.01,-1.00
E000V00170,-27.070,-69.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000270008,-27.254,-70.781,1.31,0.38,-0.52,-0.74,-0.76,0.49,1.47,1.09
E000270009,-27.359,-70.353,0.99,0.44,-0.30,-0.78,-0.89,0.28,1.00,0.82
E000V00171,-27.980,-69.810,1.04,1.11,0.89,1.14,1.25,0.50,-0.59,-0.07
E000V00019,-28.463,-71.225,0.48,-0.11,-0.18,0.08,0.29,-0.25,-0.94,-1.01
E000V00018,-28.768,-70.449,0.65,-0.05,-0.43,-0.22,-0.09,-0.45,-1.18,-1.10
E000V00015,-28.976,-70.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00021,-29.372,-71.116,0.48,-0.38,-0.74,-0.35,-0.09,-0.64,-1.18,-1.17
