Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.90,0.51,1.01,1.43,1.36,1.56,1.04,0.74
E000V00002,-18.197,-69.554,-0.73,1.05,1.27,1.52,1.63,1.69,1.54,1.63
E000180005,-18.356,-70.340,-1.02,-1.10,-1.07,-0.88,-0.62,0.36,0.14,0.27
E000V00001,-19.011,-69.857,-0.55,0.71,1.57,1.33,1.38,1.52,1.32,1.49
E000V00006,-19.276,-68.638,-1.16,0.40,0.93,1.52,1.62,1.58,1.26,1.51
E000V00005,-19.313,-69.427,-0.84,0.48,1.35,1.36,1.45,1.35,1.20,1.42
E000V00007,-19.996,-69.767,-0.57,0.54,1.37,1.46,1.49,1.70,1.33,1.36
E000V00004,-20.250,-70.117,0.31,0.94,1.62,1.67,1.69,1.72,1.50,1.53
E000V00008,-20.501,-69.342,-0.04,0.91,1.47,1.58,1.66,1.72,1.39,1.50
E000200006,-20.549,-70.181,-0.03,-0.79,-0.99,-0.69,-0.38,0.83,1.59,0.93
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,-0.70,0.64,1.03,1.52,1.53,1.48,0.92,1.22
E000V00014,-22.350,-69.666,-0.63,0.60,1.52,1.56,1.44,1.42,1.14,1.09
E000220002,-22.498,-68.892,-0.42,-1.07,-1.06,-0.93,-0.67,0.08,-0.11,0.03
E000V00009,-22.892,-69.320,-0.67,0.26,0.98,0.73,0.55,0.56,-0.14,-0.50
E000V00012,-22.932,-68.213,0.29,-0.59,0.36,0.45,0.44,0.64,-0.08,-0.48
E000230001,-23.454,-70.445,0.36,-0.67,-0.49,-0.08,0.24,1.12,1.15,1.00
E000V00166,-23.600,-67.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00165,-23.940,-68.570,-0.43,0.50,0.15,0.34,-0.03,-0.29,-0.98,-1.09
E000V00164,-24.510,-69.690,-1.12,-0.77,-0.45,-0.55,-0.66,-0.81,-1.19,-1.30
E000V00167,-25.000,-69.300,-0.23,0.14,0.28,-0.09,-0.38,-0.65,-1.12,-1.20
E000V00010,-25.411,-70.484,-1.19,-0.61,-0.29,-0.30,-0.60,-0.92,-1.26,-1.31
E000V00168,-25.700,-69.270,-0.14,-0.73,0.42,0.70,0.47,-0.52,-1.08,-1.17
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,-0.85,-0.21,0.26,0.56,-0.00,-0.56,-1.14,-1.13
E000V00017,-26.391,-70.046,-0.36,-0.05,0.32,0.64,0.40,-0.49,-1.10,-1.06
E000V00170,-27.070,-69.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000270008,-27.254,-70.781,-0.00,-0.89,-1.00,-0.92,-0.74,0.67,1.49,1.04
E000270009,-27.359,-70.353,0.03,-0.74,-1.14,-1.18,-0.96,0.48,1.27,1.00
E000V00171,-27.980,-69.810,0.62,0.37,0.75,0.82,0.21,-0.19,-0.91,-0.59
E000V00019,-28.463,-71.225,0.48,-0.24,0.22,0.50,-0.02,-0.39,-1.09,-1.08
E000V00018,-28.768,-70.449,-0.48,-0.71,-0.22,-0.01,-0.53,-0.61,-1.23,-1.19
E000V00015,-28.976,-70.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00021,-29.372,-71.116,0.31,-0.85,-0.30,0.03,-0.47,-0.64,-1.20,-1.21
E000290004,-29.914,-71.207,-0.70,-1.53,-1.60,-1.54,-1.25,0.53,0.94,0.86
E000V00022,-30.031,-70.721,0.52,-0.62,-0.54,-0.40,-0.93,-0.98,-1.31,-1.28
E000V00020,-30.234,-71.082,1.23,-0.26,-0.29,-0.10,-0.60,-0.92,-1.33,-1.28
E000V00172,-30.380,-71.720,-0.17,-0.89,-0.58,-0.30,-0.68,-0.78,-1.39,-1.30
E000V00027,-30.746,-70.937,1.72,0.36,0.21,0.19,-0.45,-1.11,-1.34,-1.36
E000V00028,-30.838,-71.256,1.36,-0.47,-0.46,-0.34,-0.79,-1.24,-1.60,-1.51
E000V00026,-31.188,-70.999,1.55,-0.23,-0.28,-0.20,-0.76,-1.27,-1.52,-1.49
E000V00024,-31.390,-71.413,0.30,-1.19,-0.96,-0.81,-1.16,-1.47,-1.72,-1.64
E000V00023,-31.633,-71.152,1.00,-0.59,-0.47,-0.34,-0.77,-1.34,-1.64,-1.60
E000V00025,-31.783,-70.970,1.44,0.07,0.01,0.06,-0.39,-1.18,-1.48,-1.47
E000320019,-32.076,-70.707,-1.98,-1.13,-1.33,-1.66,-1.73,-1.00,-0.67,-0.71
E000V00035,-32.251,-70.926,1.59,-0.35,-0.12,-0.07,-0.41,-1.19,-1.50,-1.49
E000V00174,-32.343,-70.464,1.71,-0.34,-0.35,-0.31,-0.48,-1.24,-1.41,-1.39
E000V00033,-32.362,-70.819,1.43,-0.35,-0.14,-0.11,-0.48,-1.28,-1.44,-1.49
E000V00034,-32.505,-71.441,0.73,-0.68,-0.49,-0.40,-0.76,-1.37,-1.52,-1.53
E000V00175,-32.540,-71.014,1.06,-0.58,-0.43,-0.34,-0.68,-1.35,-1.51,-1.55
E000V00041,-32.594,-70.725,1.31,-0.68,-0.47,-0.39,-0.73,-1.31,-1.46,-1.49
E000V00176,-32.618,-70.368,1.38,-0.40,-0.33,-0.29,-0.61,-1.40,-1.46,-1.52
E000V00040,-32.757,-70.809,0.97,-0.63,-0.41,-0.35,-0.70,-1.36,-1.46,-1.49
E000V00031,-32.789,-71.526,0.29,-0.82,-0.59,-0.44,-0.76,-1.40,-1.48,-1.52
E000V00037,-32.790,-71.173,0.53,-0.93,-0.72,-0.63,-0.95,-1.47,-1.51,-1.57
E000320028,-32.828,-71.227,-1.35,-0.62,-0.77,-0.90,-1.02,-1.06,-0.85,-0.86
E000V00032,-32.890,-70.382,1.24,-0.62,-0.50,-0.45,-0.70,-1.35,-1.41,-1.42
E000V00036,-32.893,-71.207,0.65,-0.80,-0.60,-0.51,-0.91,-1.48,-1.45,-1.54
E000V00030,-32.917,-71.517,0.31,-0.91,-0.62,-0.49,-0.80,-1.44,-1.46,-1.51
E000V00042,-32.994,-71.261,0.52,-0.93,-0.71,-0.63,-0.99,-1.53,-1.51,-1.58
E000330002,-33.023,-71.648,-1.54,-0.42,-0.67,-0.75,-0.82,-0.94,-0.85,-0.84
E000330007,-33.065,-71.556,-1.68,-0.35,-0.63,-0.68,-0.87,-1.11,-0.92,-0.94
E000V00029,-33.083,-71.400,0.38,-0.98,-0.79,-0.72,-1.03,-1.56,-1.55,-1.60
E000V00051,-33.121,-70.834,0.66,-0.86,-0.57,-0.50,-0.86,-1.45,-1.46,-1.51
E000V00050,-33.147,-70.660,0.96,-0.68,-0.48,-0.43,-0.78,-1.40,-1.40,-1.44
E000V00177,-33.230,-71.460,0.69,-0.81,-0.61,-0.55,-0.89,-1.60,-1.42,-1.50
