Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.74,-0.20,-0.86,-1.24,-1.71,-1.76,-0.97,-0.49
E000V00002,-18.197,-69.554,-2.66,-0.75,-0.47,-0.82,-1.23,-0.91,0.22,0.70
E000180005,-18.356,-70.340,-0.23,0.35,0.38,0.65,0.91,0.63,0.35,1.18
E000V00001,-19.011,-69.857,-2.38,-1.67,-0.69,-1.04,-1.48,-0.54,0.32,0.77
E000V00006,-19.276,-68.638,-2.60,0.64,0.02,-0.50,-1.47,-1.60,0.00,0.40
E000V00005,-19.313,-69.427,-2.62,-0.37,-0.32,-0.77,-1.37,-0.71,0.26,0.56
E000V00007,-19.996,-69.767,-2.16,-1.87,-1.49,-1.77,-1.97,-1.20,-0.05,0.61
E000V00004,-20.250,-70.117,-1.80,-1.40,-0.63,-0.71,-0.97,0.09,0.90,1.19
E000V00008,-20.501,-69.342,-2.02,-1.91,-1.24,-1.40,-1.64,-0.48,0.60,0.96
E000200006,-20.549,-70.181,-0.09,0.63,0.42,0.60,0.82,0.98,0.70,1.31
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,0.36,-1.81,-1.04,-1.37,-1.70,-0.47,0.64,0.88
E000V00014,-22.350,-69.666,-2.11,-0.71,-0.94,-1.57,-1.90,-0.28,0.75,0.91
E000220002,-22.498,-68.892,1.04,0.35,0.09,-0.15,-0.52,-0.77,-0.78,-0.30
E000V00009,-22.892,-69.320,-2.39,-2.23,-2.05,-2.12,-2.11,-1.65,-1.13,-0.91
E000V00012,-22.932,-68.213,-2.75,-2.47,-2.24,-2.27,-2.27,-2.08,-1.92,-1.76
E000230001,-23.454,-70.445,-0.17,0.20,-0.13,0.17,0.44,1.03,1.18,1.59
E000V00166,-23.600,-67.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00165,-23.940,-68.570,-1.99,-2.03,-2.17,-2.05,-2.14,-1.85,-1.57,-1.45
E000V00164,-24.510,-69.690,-2.44,-2.16,-2.04,-1.99,-2.02,-1.75,-1.55,-1.49
E000V00167,-25.000,-69.300,-2.14,-2.15,-2.12,-2.02,-2.15,-1.91,-1.69,-1.59
E000V00010,-25.411,-70.484,-2.46,-2.14,-1.99,-1.98,-2.06,-1.83,-1.62,-1.59
E000V00168,-25.700,-69.270,-2.67,-2.24,-2.23,-2.14,-2.17,-2.05,-1.70,-1.65
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,-2.28,-2.07,-2.00,-2.01,-2.14,-1.91,-1.65,-1.59
E000V00017,-26.391,-70.046,-2.49,-2.14,-2.08,-2.04,-2.24,-1.95,-1.66,-1.60
E000V00170,-27.070,-69.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000270008,-27.254,-70.781,0.44,1.24,0.47,0.61,0.03,0.10,0.21,0.57
E000270009,-27.359,-70.353,1.52,1.41,0.13,-0.03,-0.27,-0.57,-0.35,-0.10
E000V00171,-27.980,-69.810,-1.90,-1.96,-2.08,-2.20,-2.44,-2.29,-2.29,-2.23
E000V00019,-28.463,-71.225,-1.83,-1.80,-2.00,-1.91,-2.19,-1.99,-1.77,-1.63
E000V00018,-28.768,-70.449,-2.42,-2.11,-2.21,-2.22,-2.33,-2.17,-1.95,-1.81
E000V00015,-28.976,-70.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00021,-29.372,-71.116,-2.22,-1.98,-2.18,-2.14,-2.47,-2.37,-2.22,-1.93
E000290004,-29.914,-71.207,-0.21,0.50,-0.10,0.02,-1.02,-0.96,0.03,0.02
E000V00022,-30.031,-70.721,-2.12,-2.15,-2.21,-2.12,-2.26,-2.15,-2.02,-1.82
E000V00020,-30.234,-71.082,-2.00,-2.05,-2.15,-2.07,-2.40,-2.29,-2.13,-1.86
E000V00172,-30.380,-71.720,-1.79,-1.93,-2.10,-2.00,-2.15,-2.03,-1.85,-1.71
E000V00027,-30.746,-70.937,-1.90,-2.12,-2.22,-2.13,-2.73,-2.44,-2.24,-2.01
E000V00028,-30.838,-71.256,-1.91,-2.22,-2.31,-2.18,-2.50,-2.35,-2.12,-1.98
E000V00026,-31.188,-70.999,-2.13,-2.22,-2.34,-2.20,-2.37,-2.11,-1.99,-1.89
E000V00024,-31.390,-71.413,-2.04,-2.42,-2.53,-2.28,-2.25,-2.14,-2.03,-1.95
E000V00023,-31.633,-71.152,-2.15,-2.43,-2.50,-2.26,-2.30,-2.15,-2.02,-1.93
E000V00025,-31.783,-70.970,-2.46,-2.31,-2.39,-2.17,-2.33,-2.12,-2.04,-1.89
E000320019,-32.076,-70.707,-0.59,-0.52,-0.77,-1.11,-1.42,-1.27,-1.32,-1.24
E000V00035,-32.251,-70.926,-2.03,-2.47,-2.60,-2.30,-2.21,-2.01,-1.95,-1.83
E000V00174,-32.343,-70.464,-2.71,-2.41,-2.52,-2.24,-1.99,-1.98,-1.97,-1.81
E000V00033,-32.362,-70.819,-2.13,-2.46,-2.60,-2.25,-1.98,-1.88,-1.87,-1.73
E000V00034,-32.505,-71.441,-2.02,-2.48,-2.61,-2.21,-1.76,-1.80,-1.82,-1.70
E000V00175,-32.540,-71.014,-1.92,-2.34,-2.50,-2.21,-1.72,-1.72,-1.78,-1.69
E000V00041,-32.594,-70.725,-2.26,-2.48,-2.62,-2.30,-2.08,-1.99,-1.94,-1.77
E000V00176,-32.618,-70.368,-2.50,-2.42,-2.57,-2.16,-1.39,-1.58,-1.70,-1.64
E000V00040,-32.757,-70.809,-2.06,-2.43,-2.58,-2.24,-1.90,-1.85,-1.85,-1.71
E000V00031,-32.789,-71.526,-1.96,-2.39,-2.57,-2.13,-1.74,-1.85,-1.84,-1.66
E000V00037,-32.790,-71.173,-2.10,-2.52,-2.79,-2.28,-1.62,-1.77,-1.87,-1.69
E000320028,-32.828,-71.227,-0.21,-0.02,0.11,-0.47,-1.19,-0.96,-1.12,-1.21
E000V00032,-32.890,-70.382,-2.44,-2.36,-2.49,-2.09,-1.72,-1.80,-1.81,-1.67
E000V00036,-32.893,-71.207,-1.99,-2.46,-2.69,-2.20,-1.44,-1.64,-1.79,-1.59
E000V00030,-32.917,-71.517,-1.88,-2.33,-2.57,-2.16,-1.64,-1.77,-1.80,-1.62
E000V00042,-32.994,-71.261,-1.93,-2.38,-2.65,-2.18,-1.44,-1.66,-1.79,-1.64
E000330002,-33.023,-71.648,-0.53,-0.60,-0.62,-1.00,-1.51,-0.44,-0.63,-0.87
E000330007,-33.065,-71.556,-0.61,-0.82,-0.89,-1.20,-1.49,-0.58,-0.82,-1.06
E000V00029,-33.083,-71.400,-1.81,-2.38,-2.69,-2.15,-1.31,-1.59,-1.77,-1.65
E000V00051,-33.121,-70.834,-2.07,-2.34,-2.49,-2.02,-1.50,-1.74,-1.80,-1.62
E000V00050,-33.147,-70.660,-2.26,-2.47,-2.66,-2.10,-1.73,-1.84,-1.88,-1.65
E000V00177,-33.230,-71.460,-1.92,-2.46,-2.78,-2.13,-1.36,-1.64,-1.84,-1.60
E000V00178,-33.287,-71.155,-1.96,-2.43,-2.73,-2.15,-1.42,-1.71,-1.85,-1.68
E000V00046,-33.353,-70.502,-2.34,-2.45,-2.62,-1.85,-1.50,-1.71,-1.77,-1.52
E000330021,-33.378,-70.787,-1.09,-1.02,-1.10,-1.16,-1.32,-1.01,-1.20,-1.16
E000V00043,-33.420,-70.733,-2.18,-2.31,-2.43,-1.93,-1.64,-1.82,-1.87,-1.64
E000V00055,-33.439,-71.026,-2.18,-2.60,-2.90,-2.13,-1.27,-1.66,-1.75,-1.64
E000V00038,-33.439,-71.624,-1.88,-2.41,-2.64,-2.10,-1.70,-1.78,-1.90,-1.63
E000330020,-33.445,-70.683,-0.97,-1.05,-1.10,-1.25,-1.52,-1.10,-1.34,-1.23
E000330019,-33.455,-70.549,-0.80,-0.88,-0.88,-1.03,-1.30,-0.88,-1.09,-1.05
E000V00044,-33.467,-70.700,-2.15,-2.31,-2.43,-2.00,-1.62,-1.79,-1.83,-1.59
E000V00047,-33.517,-70.766,-2.02,-2.32,-2.51,-1.88,-1.55,-1.76,-1.81,-1.62
E000V00039,-33.543,-71.596,-1.86,-2.40,-2.69,-2.11,-1.65,-1.72,-1.83,-1.64
E000V00045,-33.545,-70.548,-2.18,-2.59,-2.61,-1.15,-1.06,-1.57,-1.70,-1.45
E000V00058,-33.608,-70.902,-2.02,-2.36,-2.59,-1.99,-1.38,-1.69,-1.78,-1.61
E000V00048,-33.617,-70.567,-2.12,-2.39,-2.62,-1.35,-1.09,-1.56,-1.66,-1.53
E000330031,-33.636,-78.833,-1.21,-1.14,-0.98,-0.47,-1.62,-1.57,-1.59,-1.30
E000330030,-33.656,-71.613,-0.77,-0.62,-0.65,-1.21,-1.13,-0.71,-0.68,-0.69
E000V00049,-33.676,-70.089,-2.36,-2.39,-2.45,-1.28,-1.17,-1.56,-1.72,-1.54
E000V00057,-33.692,-71.101,-1.95,-2.37,-2.57,-2.06,-1.27,-1.63,-1.76,-1.55
E000V00052,-33.707,-70.707,-2.02,-2.40,-2.63,-1.81,-1.14,-1.64,-1.79,-1.62
E000V00053,-33.862,-70.639,-1.87,-2.34,-2.56,-1.81,-0.94,-1.53,-1.66,-1.53
E000V00179,-33.878,-70.220,-2.38,-2.46,-2.60,-0.98,-0.39,-1.22,-1.50,-1.42
E000V00056,-33.941,-71.394,-1.78,-2.31,-2.61,-2.02,-1.16,-1.46,-1.66,-1.57
E000V00068,-33.959,-71.825,-1.64,-2.20,-2.48,-1.95,-1.10,-1.51,-1.69,-1.52
E000V00064,-33.983,-70.717,-1.90,-2.33,-2.56,-2.06,-1.15,-1.61,-1.74,-1.57
E000V00054,-34.029,-70.995,-1.78,-2.22,-2.46,-1.80,-1.08,-1.50,-1.69,-1.58
E000V00059,-34.169,-70.772,-1.79,-2.28,-2.53,-1.86,-1.14,-1.61,-1.73,-1.60
E000V00180,-34.203,-70.402,-2.26,-2.39,-2.57,-1.73,-0.70,-1.43,-1.59,-1.43
E000V00061,-34.215,-70.997,-1.74,-2.20,-2.43,-1.68,-0.89,-1.43,-1.65,-1.53
E000V00062,-34.217,-71.300,-1.65,-2.15,-2.49,-1.81,-1.12,-1.52,-1.70,-1.60
E000V00060,-34.261,-70.948,-1.71,-2.17,-2.39,-1.69,-1.02,-1.51,-1.70,-1.60
E000V00066,-34.279,-70.812,-1.79,-2.26,-2.48,-1.72,-0.95,-1.48,-1.65,-1.59
E000V00065,-34.322,-70.834,-1.76,-2.27,-2.50,-1.68,-0.96,-1.46,-1.65,-1.56
E000V00067,-34.394,-72.019,-1.89,-2.30,-2.47,-2.07,-1.73,-1.80,-1.73,-1.60
E000V00063,-34.411,-70.210,-2.40,-2.54,-2.69,-1.29,-0.05,-1.09,-1.46,-1.30
E000V00071,-34.485,-71.463,-1.65,-2.26,-2.58,-1.82,-0.91,-1.40,-1.70,-1.57
E000V00069,-34.645,-71.898,-1.50,-2.15,-2.51,-1.71,-0.84,-1.43,-1.63,-1.55
E000V00072,-34.691,-71.400,-1.55,-2.18,-2.49,-1.66,-0.82,-1.40,-1.72,-1.53
E000V00070,-34.714,-71.630,-1.53,-2.25,-2.71,-1.81,-0.85,-1.43,-1.74,-1.62
E000340044,-34.721,-71.020,0.37,0.28,0.17,-0.41,-0.80,-0.55,-0.81,-0.90
E000V00181,-34.781,-70.520,-1.91,-2.49,-2.92,-1.14,-0.32,-1.13,-1.47,-1.41
E000V00086,-34.855,-72.026,-1.59,-2.35,-2.93,-2.00,-1.06,-1.54,-1.75,-1.65
E000V00084,-34.960,-71.125,-1.40,-2.33,-2.87,-1.55,-0.53,-1.27,-1.64,-1.51
E000V00083,-34.968,-71.832,-1.41,-2.48,-3.21,-1.93,-0.81,-1.39,-1.66,-1.57
E000340031,-34.969,-71.217,0.83,0.61,0.42,-0.21,-0.66,-0.46,-0.75,-0.89
E000V00085,-35.000,-70.811,-1.39,-2.19,-2.55,-1.44,-0.41,-1.12,-1.55,-1.45
E000V00076,-35.128,-71.956,-1.31,-2.42,-3.08,-2.11,-0.88,-1.42,-1.79,-1.66
E000V00182,-35.398,-70.830,-1.60,-2.51,-3.01,-1.27,-0.10,-0.92,-1.38,-1.39
