Estacion,Lat,Lon,meses:1,3,6,9,12,24,36,48
E000V00003,-17.595,-69.478,-0.37,-0.94,-1.45,-1.94,-1.98,-1.46,-0.82,-0.44
E000V00002,-18.197,-69.554,0.40,-0.29,-0.75,-1.27,-1.27,-0.28,0.51,0.93
E000180005,-18.356,-70.340,2.03,0.28,0.65,0.96,1.24,0.21,0.41,0.95
E000V00001,-19.011,-69.857,0.68,-0.07,-0.67,-1.32,-1.13,0.22,0.65,0.94
E000V00006,-19.276,-68.638,0.51,-0.27,-0.95,-2.10,-2.14,-1.41,0.09,0.40
E000V00005,-19.313,-69.427,0.70,-0.22,-0.84,-1.63,-1.49,-0.14,0.42,0.69
E000V00007,-19.996,-69.767,-0.88,-0.90,-1.57,-1.94,-1.62,-0.28,0.54,0.91
E000V00004,-20.250,-70.117,-0.41,-0.00,-0.25,-0.69,-0.42,0.72,1.17,1.33
E000V00008,-20.501,-69.342,-0.41,-0.59,-1.02,-1.45,-1.24,0.34,0.94,1.15
E000200006,-20.549,-70.181,1.42,0.14,0.47,0.76,1.20,0.57,0.73,1.29
E000V00011,-21.224,-68.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00013,-22.091,-70.200,1.44,0.35,-0.56,-1.36,-1.42,0.39,1.01,1.14
E000V00014,-22.350,-69.666,-0.69,-0.88,-1.75,-2.03,-1.92,0.41,0.97,0.95
E000220002,-22.498,-68.892,0.58,-0.17,-0.34,-0.71,-0.61,-0.94,-0.84,-0.39
E000V00009,-22.892,-69.320,-1.64,-1.45,-1.84,-1.97,-1.96,-1.19,-0.74,-0.75
E000V00012,-22.932,-68.213,-2.24,-2.11,-2.17,-2.17,-2.16,-1.83,-1.57,-1.31
E000230001,-23.454,-70.445,1.46,-0.42,0.12,0.47,1.32,0.88,1.32,1.56
E000V00166,-23.600,-67.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00165,-23.940,-68.570,-1.80,-1.79,-1.94,-2.12,-2.04,-1.60,-1.34,-1.38
E000V00164,-24.510,-69.690,-1.82,-1.81,-1.83,-1.93,-1.91,-1.56,-1.40,-1.43
E000V00167,-25.000,-69.300,-1.81,-1.87,-1.86,-2.12,-2.04,-1.67,-1.50,-1.52
E000V00010,-25.411,-70.484,-1.82,-1.72,-1.81,-1.98,-1.97,-1.64,-1.50,-1.53
E000V00168,-25.700,-69.270,-1.85,-1.71,-1.82,-1.87,-1.94,-1.61,-1.39,-1.46
E000V00169,-26.250,-68.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00016,-26.332,-70.611,-1.80,-1.60,-1.76,-2.03,-2.02,-1.64,-1.50,-1.51
E000V00017,-26.391,-70.046,-1.83,-1.64,-1.74,-2.11,-2.10,-1.65,-1.48,-1.50
E000V00170,-27.070,-69.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000270008,-27.254,-70.781,1.56,-0.43,-0.03,-0.57,0.01,-0.48,0.02,0.86
E000270009,-27.359,-70.353,0.62,-1.11,-0.86,-0.89,-0.81,-1.04,-0.53,-0.08
E000V00171,-27.980,-69.810,-1.64,-1.69,-1.74,-2.21,-2.24,-2.00,-2.27,-2.23
E000V00019,-28.463,-71.225,-1.46,-1.83,-1.72,-2.20,-2.23,-1.83,-1.73,-1.63
E000V00018,-28.768,-70.449,-1.80,-1.93,-1.95,-2.36,-2.43,-2.00,-1.87,-1.80
E000V00015,-28.976,-70.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
E000V00021,-29.372,-71.116,-1.60,-1.98,-1.96,-2.57,-2.61,-2.27,-2.21,-1.99
E000290004,-29.914,-71.207,0.60,-0.85,-0.40,-1.22,-0.57,-1.37,-0.13,0.06
E000V00022,-30.031,-70.721,-2.07,-2.08,-1.93,-2.27,-2.30,-2.00,-1.93,-1.80
E000V00020,-30.234,-71.082,-1.97,-2.04,-1.87,-2.41,-2.44,-2.14,-2.06,-1.89
E000V00172,-30.380,-71.720,-1.94,-2.04,-1.84,-2.15,-2.19,-1.88,-1.79,-1.74
E000V00027,-30.746,-70.937,-2.16,-2.13,-1.84,-2.76,-2.89,-2.20,-2.17,-2.02
E000V00028,-30.838,-71.256,-2.13,-2.13,-1.89,-2.49,-2.49,-2.08,-2.05,-2.01
E000V00026,-31.188,-70.999,-2.21,-2.20,-1.75,-2.18,-2.31,-1.89,-1.92,-1.90
E000V00024,-31.390,-71.413,-2.21,-2.19,-1.77,-1.82,-2.14,-1.93,-1.99,-1.98
E000V00023,-31.633,-71.152,-2.29,-2.26,-1.74,-1.80,-2.24,-1.85,-1.92,-1.94
E000V00025,-31.783,-70.970,-2.25,-2.23,-1.46,-1.84,-2.10,-1.76,-1.90,-1.87
E000320019,-32.076,-70.707,0.73,-0.64,-1.18,-1.45,-0.88,-1.23,-1.39,-1.19
E000V00035,-32.251,-70.926,-2.28,-2.21,-1.46,-1.71,-2.02,-1.66,-1.82,-1.83
E000V00174,-32.343,-70.464,-2.32,-2.32,-1.33,-0.87,-1.61,-1.60,-1.73,-1.76
E000V00033,-32.362,-70.819,-2.30,-2.25,-1.41,-1.25,-1.72,-1.52,-1.71,-1.70
E000V00034,-32.505,-71.441,-2.31,-2.29,-1.24,-0.93,-1.55,-1.53,-1.69,-1.68
E000V00175,-32.540,-71.014,-2.32,-2.26,-1.49,-0.99,-1.48,-1.46,-1.65,-1.67
E000V00041,-32.594,-70.725,-2.32,-2.27,-1.56,-1.38,-1.89,-1.71,-1.78,-1.75
E000V00176,-32.618,-70.368,-2.11,-2.34,-1.28,-0.58,-1.16,-1.38,-1.59,-1.64
E000V00040,-32.757,-70.809,-2.33,-2.28,-1.20,-1.11,-1.62,-1.56,-1.74,-1.70
E000V00031,-32.789,-71.526,-2.36,-2.29,-1.23,-0.96,-1.57,-1.58,-1.71,-1.64
E000V00037,-32.790,-71.173,-2.33,-2.30,-1.20,-0.71,-1.37,-1.52,-1.72,-1.69
E000320028,-32.828,-71.227,1.42,0.87,-0.55,-1.43,-1.03,-1.04,-1.20,-1.24
E000V00032,-32.890,-70.382,-2.34,-2.24,-0.79,-0.66,-1.47,-1.50,-1.66,-1.67
E000V00036,-32.893,-71.207,-2.32,-2.29,-1.16,-0.52,-1.17,-1.39,-1.65,-1.59
E000V00030,-32.917,-71.517,-2.35,-2.29,-1.22,-0.88,-1.49,-1.51,-1.68,-1.60
E000V00042,-32.994,-71.261,-2.37,-2.32,-1.13,-0.56,-1.19,-1.43,-1.68,-1.65
E000330002,-33.023,-71.648,0.44,-0.35,-0.96,-1.44,-0.32,-0.47,-0.72,-0.91
E000330007,-33.065,-71.556,0.44,-0.18,-0.94,-1.34,-0.50,-0.54,-0.86,-0.99
E000V00029,-33.083,-71.400,-2.41,-2.31,-1.11,-0.40,-1.04,-1.40,-1.67,-1.66
E000V00051,-33.121,-70.834,-2.37,-2.27,-0.45,-0.62,-1.25,-1.48,-1.67,-1.60
E000V00050,-33.147,-70.660,-2.33,-2.27,-0.59,-0.82,-1.49,-1.54,-1.73,-1.62
E000V00177,-33.230,-71.460,-2.35,-2.35,-0.74,-0.51,-1.04,-1.37,-1.73,-1.60
E000V00178,-33.287,-71.155,-2.40,-2.32,-0.79,-0.39,-1.07,-1.45,-1.75,-1.67
E000V00046,-33.353,-70.502,-2.32,-2.26,0.18,-0.46,-1.14,-1.32,-1.58,-1.46
E000330021,-33.378,-70.787,0.01,-1.04,-1.02,-1.30,-0.86,-1.02,-1.19,-1.11
E000V00043,-33.420,-70.733,-2.32,-2.27,-0.24,-0.71,-1.32,-1.53,-1.73,-1.61
E000V00055,-33.439,-71.026,-2.52,-2.32,-0.55,-0.22,-0.86,-1.40,-1.62,-1.64
E000V00038,-33.439,-71.624,-2.38,-2.40,-0.79,-0.84,-1.44,-1.41,-1.75,-1.62
E000330020,-33.445,-70.683,0.51,-0.64,-0.97,-1.38,-0.86,-1.09,-1.34,-1.14
E000330019,-33.455,-70.549,0.52,-0.48,-0.83,-1.20,-0.68,-0.82,-1.15,-0.99
E000V00044,-33.467,-70.700,-2.32,-2.25,-0.44,-0.69,-1.27,-1.48,-1.69,-1.55
E000V00047,-33.517,-70.766,-2.33,-2.23,0.22,-0.53,-1.20,-1.45,-1.66,-1.58
E000V00039,-33.543,-71.596,-2.45,-2.35,-0.89,-0.79,-1.36,-1.38,-1.70,-1.63
E000V00045,-33.545,-70.548,-2.33,-2.57,1.55,0.10,-0.63,-1.21,-1.52,-1.40
E000V00058,-33.608,-70.902,-2.34,-2.25,-0.13,-0.39,-0.97,-1.39,-1.64,-1.59
E000V00048,-33.617,-70.567,-2.33,-2.24,1.53,0.22,-0.56,-1.21,-1.47,-1.49
E000330031,-33.636,-78.833,0.47,0.27,0.54,-1.41,-1.41,-1.67,-1.53,-1.40
